"battery_level","version_name","device_id","timestamp"
0.67,"1.94.0",22653,2018-10-14 08:57:52
0.69,"1.94.0",22653,2018-10-14 08:56:32
0.31,"1.94.0",22653,2018-10-14 09:40:59
0.33,"1.94.0",22653,2018-10-14 09:39:46
0.35,"1.94.0",22653,2018-10-14 09:38:16
0.36,"1.94.0",22653,2018-10-14 09:37:16
0.39,"1.94.0",22653,2018-10-14 09:35:46
0.66,"1.94.0",22653,2018-10-14 08:58:52
0.68,"1.94.0",22653,2018-10-14 08:57:22
0.16,"1.93.0",22029,2018-10-15 14:50:50
0.15,"1.93.0",22029,2018-10-15 14:56:36
0.30,"1.83.0",22428,2018-10-19 05:44:00
0.29,"1.83.0",22428,2018-10-19 05:45:31
0.81,"1.83.0",22428,2018-10-20 01:40:04
0.80,"1.83.0",22428,2018-10-20 01:41:00
0.53,"1.83.0",22428,2018-10-20 03:21:03
0.50,"1.83.0",22428,2018-10-20 03:28:33
0.49,"1.83.0",22428,2018-10-20 03:30:03
0.48,"1.83.0",22428,2018-10-20 03:31:35
0.72,"1.95.0",28077,2018-11-03 07:13:17
0.22,"1.95.0",28077,2018-11-04 09:30:30
0.21,"1.95.0",28077,2018-11-04 09:32:10
0.82,"1.95.2",32276,2018-11-27 01:04:57
0.56,"1.95.2",32276,2018-11-27 10:34:24
0.97,"1.95.2",32276,2018-12-03 14:09:27
0.98,"1.95.2",32276,2018-12-03 13:53:11
0.99,"1.95.2",32276,2018-12-03 13:34:53
1.00,"1.95.2",32276,2018-12-03 13:28:49
0.81,"1.95.2",32276,2018-12-03 02:27:05
0.82,"1.95.2",32276,2018-12-03 02:26:07
0.65,"1.95.2",32276,2018-12-03 22:22:22
0.73,"1.95.2",32276,2018-12-02 19:02:59
0.69,"1.96.0",33661,2018-12-05 09:39:41
0.70,"1.96.0",33661,2018-12-05 09:38:32
0.75,"1.96.0",33661,2018-12-04 20:30:02
0.76,"1.96.0",33661,2018-12-04 20:28:22
0.77,"1.96.0",33661,2018-12-04 20:26:42
0.78,"1.96.0",33661,2018-12-04 20:25:02
0.79,"1.96.0",33661,2018-12-04 20:23:22
0.80,"1.96.0",33661,2018-12-04 20:21:42
0.89,"1.91.2",15889,2018-12-09 15:20:20
0.81,"1.96.0",33661,2018-12-04 20:20:02
0.82,"1.96.0",33661,2018-12-04 20:18:02
0.83,"1.96.0",33661,2018-12-04 20:16:22
0.84,"1.96.0",33661,2018-12-04 20:14:42
0.85,"1.96.0",33661,2018-12-04 20:12:41
0.86,"1.96.0",33661,2018-12-04 20:11:01
0.87,"1.96.0",33661,2018-12-04 20:09:21
0.88,"1.96.0",33661,2018-12-04 20:07:41
0.89,"1.96.0",33661,2018-12-04 20:06:01
0.90,"1.96.0",33661,2018-12-04 20:04:01
0.91,"1.96.0",33661,2018-12-04 20:02:21
0.92,"1.96.0",33661,2018-12-04 20:00:21
0.93,"1.96.0",33661,2018-12-04 19:58:41
0.96,"1.96.0",33661,2018-12-04 18:52:24
0.97,"1.96.0",33661,2018-12-04 18:50:44
0.64,"1.96.0",33661,2018-12-08 10:16:07
0.64,"1.96.0",33661,2018-12-08 10:16:07
0.27,"1.99.0",38093,2019-02-20 13:45:13
0.93,"1.98.0",39842,2019-02-24 02:52:34
0.94,"1.98.0",39842,2019-02-24 02:50:14
0.95,"1.98.0",39842,2019-02-24 02:46:44
0.96,"1.98.0",39842,2019-02-24 02:44:24
0.97,"1.98.0",39842,2019-02-24 02:42:03
0.98,"1.98.0",39842,2019-02-24 02:40:53
0.99,"1.98.0",39842,2019-02-24 02:39:43
0.17,"1.98.0",39842,2019-02-24 08:39:10
0.17,"1.98.0",39842,2019-02-24 08:39:20
0.16,"1.98.0",39842,2019-02-24 08:40:20
0.17,"1.98.0",39842,2019-02-24 08:39:30
0.18,"1.98.0",39842,2019-02-24 08:38:00
0.19,"1.98.0",39842,2019-02-24 08:36:50
0.10,"1.98.0",39842,2019-02-24 08:50:50
0.11,"1.98.0",39842,2019-02-24 08:48:30
0.10,"1.98.0",39842,2019-02-24 08:51:10
0.19,"1.98.0",39842,2019-02-24 08:36:50
0.16,"1.98.0",39842,2019-02-24 08:40:40
0.16,"1.98.0",39842,2019-02-24 08:40:50
0.20,"1.98.0",39842,2019-02-24 08:35:40
0.21,"1.98.0",39842,2019-02-24 08:34:30
0.10,"1.98.0",39842,2019-02-24 08:51:30
0.12,"1.98.0",39842,2019-02-24 08:47:20
0.10,"1.98.0",39842,2019-02-24 08:51:50
0.25,"1.99.0",38093,2019-02-20 13:47:19
0.28,"1.99.0",38093,2019-02-20 13:44:33
0.28,"1.99.0",38093,2019-02-20 13:44:42
0.33,"1.17.1",38694,2019-02-27 12:31:10
0.32,"1.17.1",38694,2019-02-27 12:33:11
0.34,"1.17.1",38694,2019-02-27 12:29:11
0.29,"1.99.0",37980,2019-02-26 07:25:19
0.74,"1.99.0",37122,2019-02-27 02:23:48
0.73,"1.99.0",37122,2019-02-27 02:26:08
0.55,"1.99.0",37122,2019-02-27 03:09:58
0.54,"1.99.0",37122,2019-02-27 03:11:48
0.53,"1.99.0",37122,2019-02-27 03:13:28
0.51,"1.99.0",37122,2019-02-27 03:18:10
0.50,"1.99.0",37122,2019-02-27 03:19:30
0.49,"1.99.0",37122,2019-02-27 03:20:50
0.48,"1.99.0",37122,2019-02-27 03:22:20
0.47,"1.99.0",37122,2019-02-27 03:23:50
0.25,"1.99.0",37122,2019-02-27 05:17:08
0.24,"1.99.0",37122,2019-02-27 05:18:38
0.23,"1.99.0",37122,2019-02-27 05:20:08
0.22,"1.99.0",37122,2019-02-27 05:21:28
0.26,"1.99.0",37122,2019-02-28 20:41:39
0.27,"1.99.0",37122,2019-02-28 20:39:49
0.28,"1.99.0",37122,2019-02-28 20:38:27
0.29,"1.99.0",37122,2019-02-28 20:36:35
0.30,"1.99.0",37122,2019-02-28 20:34:54
0.31,"1.99.0",37122,2019-02-28 20:33:09
0.32,"1.99.0",37122,2019-02-28 20:31:24
0.33,"1.99.0",37122,2019-02-28 20:29:51
0.34,"1.99.0",37122,2019-02-28 20:28:14
0.35,"1.99.0",37122,2019-02-28 20:26:44
0.36,"1.99.0",37122,2019-02-28 20:25:04
0.38,"1.99.0",37122,2019-02-28 19:21:42
0.39,"1.99.0",37122,2019-02-28 19:19:23
0.40,"1.99.0",37122,2019-02-28 19:17:56
0.55,"1.99.0",37122,2019-02-28 18:40:23
0.56,"1.99.0",37122,2019-02-28 18:38:23
0.57,"1.99.0",37122,2019-02-28 18:36:33
0.58,"1.99.0",37122,2019-02-28 18:34:33
0.59,"1.99.0",37122,2019-02-28 18:32:23
0.60,"1.99.0",37122,2019-02-28 18:30:13
0.61,"1.99.0",37122,2019-02-28 18:27:53
0.62,"1.99.0",37122,2019-02-28 18:24:43
0.69,"1.99.0",37122,2019-02-28 16:01:10
0.70,"1.99.0",37122,2019-02-28 15:59:00
0.15,"1.99.0",37122,2019-02-28 06:28:49
0.72,"1.99.0",37122,2019-02-28 15:53:20
0.73,"1.99.0",37122,2019-02-28 15:51:00
0.16,"1.99.0",37122,2019-02-28 06:27:57
0.24,"1.99.0",37122,2019-02-28 06:17:59
0.25,"1.99.0",37122,2019-02-28 06:16:49
0.26,"1.99.0",37122,2019-02-28 06:15:39
0.27,"1.99.0",37122,2019-02-28 06:14:33
0.30,"1.99.0",37122,2019-02-28 04:50:20
0.50,"1.99.0",37122,2019-02-27 23:04:56
0.51,"1.99.0",37122,2019-02-27 23:03:46
0.52,"1.99.0",37122,2019-02-27 23:02:26
0.53,"1.99.0",37122,2019-02-27 23:01:06
0.82,"1.99.0",37122,2019-02-28 15:27:40
0.83,"1.99.0",37122,2019-02-28 15:26:00
0.84,"1.99.0",37122,2019-02-28 15:24:10
0.85,"1.99.0",37122,2019-02-28 15:22:30
0.86,"1.99.0",37122,2019-02-28 15:20:20
0.87,"1.99.0",37122,2019-02-28 15:18:23
0.88,"1.99.0",37122,2019-02-28 15:16:43
0.89,"1.99.0",37122,2019-02-28 15:15:03
0.90,"1.99.0",37122,2019-02-28 15:13:13
0.91,"1.99.0",37122,2019-02-28 15:11:23
0.93,"1.99.0",37122,2019-02-28 15:08:05
0.95,"1.99.0",37122,2019-02-28 15:04:43
0.96,"1.99.0",37122,2019-02-28 15:03:33
0.97,"1.99.0",37122,2019-02-28 15:02:23
0.98,"1.99.0",37122,2019-02-28 15:01:13
0.21,"1.99.0",37122,2019-02-27 05:22:58
0.20,"1.99.0",37122,2019-02-27 05:24:28
0.19,"1.99.0",37122,2019-02-27 05:25:48
0.18,"1.99.0",37122,2019-02-27 05:27:18
0.17,"1.99.0",37122,2019-02-27 05:28:48
0.16,"1.99.0",37122,2019-02-27 05:30:18
0.22,"1.99.0",37122,2019-02-27 19:00:25
0.33,"1.99.0",37122,2019-02-27 21:08:00
0.34,"1.99.0",37122,2019-02-27 21:06:50
0.35,"1.99.0",37122,2019-02-27 21:05:40
0.36,"1.99.0",37122,2019-02-27 21:04:20
0.37,"1.99.0",37122,2019-02-27 21:03:10
0.38,"1.99.0",37122,2019-02-27 21:02:21
0.50,"1.99.0",37122,2019-02-27 20:31:50
0.51,"1.99.0",37122,2019-02-27 20:30:40
0.52,"1.99.0",37122,2019-02-27 20:29:20
0.53,"1.99.0",37122,2019-02-27 20:28:00
0.54,"1.99.0",37122,2019-02-27 20:26:40
0.55,"1.99.0",37122,2019-02-27 20:25:30
0.56,"1.99.0",37122,2019-02-27 20:24:10
0.57,"1.99.0",37122,2019-02-27 20:22:30
0.34,"1.99.0",37122,2019-02-27 17:55:17
0.35,"1.99.0",37122,2019-02-27 17:53:57
0.36,"1.99.0",37122,2019-02-27 17:52:37
0.37,"1.99.0",37122,2019-02-27 17:51:07
0.38,"1.99.0",37122,2019-02-27 17:50:29
0.39,"1.99.0",37122,2019-02-27 17:48:27
0.40,"1.99.0",37122,2019-02-27 17:46:57
0.41,"1.99.0",37122,2019-02-27 17:45:37
0.42,"1.99.0",37122,2019-02-27 17:44:17
0.43,"1.99.0",37122,2019-02-27 17:43:09
0.44,"1.99.0",37122,2019-02-27 17:41:17
0.45,"1.99.0",37122,2019-02-27 17:40:07
0.50,"1.99.0",37122,2019-02-27 06:35:00
0.51,"1.99.0",37122,2019-02-27 06:33:34
0.42,"1.99.0",37122,2019-02-27 06:45:40
0.43,"1.99.0",37122,2019-02-27 06:44:20
0.44,"1.99.0",37122,2019-02-27 06:42:50
0.45,"1.99.0",37122,2019-02-27 06:41:30
0.46,"1.99.0",37122,2019-02-27 06:40:10
0.47,"1.99.0",37122,2019-02-27 06:38:50
0.48,"1.99.0",37122,2019-02-27 06:37:30
0.49,"1.99.0",37122,2019-02-27 06:36:20
0.69,"1.99.0",37122,2019-02-27 16:26:17
0.77,"1.99.0",37122,2019-02-27 16:05:53
0.78,"1.99.0",37122,2019-02-27 16:03:53
0.79,"1.99.0",37122,2019-02-27 16:01:53
0.80,"1.99.0",37122,2019-02-27 16:00:03
0.81,"1.99.0",37122,2019-02-27 15:57:53
0.99,"1.99.0",37122,2019-02-27 15:30:36
0.98,"1.99.0",37122,2019-02-27 15:31:46
0.97,"1.99.0",37122,2019-02-27 15:32:56
0.96,"1.99.0",37122,2019-02-27 15:34:06
0.95,"1.99.0",37122,2019-02-27 15:35:16
0.94,"1.99.0",37122,2019-02-27 15:36:26
0.93,"1.99.0",37122,2019-02-27 15:37:36
0.83,"1.99.0",37122,2019-02-27 15:53:33
0.82,"1.99.0",37122,2019-02-27 15:55:53
0.12,"1.14.1",39422,2019-03-02 10:46:11
0.13,"1.14.1",39422,2019-03-02 10:42:41
0.14,"1.14.1",39422,2019-03-02 10:39:41
0.15,"1.14.1",39422,2019-03-02 10:38:46
0.15,"1.99.0",41353,2019-03-02 09:24:18
0.71,"1.99.0",38093,2019-02-25 13:05:48
0.72,"1.99.0",38093,2019-02-25 13:05:08
0.73,"1.99.0",38093,2019-02-25 13:04:18
0.87,"1.99.0",38093,2019-03-03 09:11:04
0.88,"1.99.0",38093,2019-03-03 09:10:24
0.89,"1.99.0",38093,2019-03-03 09:09:34
0.90,"1.99.0",38093,2019-03-03 09:08:44
0.91,"1.99.0",38093,2019-03-03 09:08:03
0.92,"1.99.0",38093,2019-03-03 09:07:24
0.93,"1.99.0",38093,2019-03-03 09:06:33
0.94,"1.99.0",38093,2019-03-03 09:05:53
0.95,"1.99.0",38093,2019-03-03 09:05:03
0.96,"1.99.0",38093,2019-03-03 09:04:24
0.96,"1.99.0",38093,2019-03-03 08:34:10
0.97,"1.99.0",38093,2019-03-03 08:33:40
0.98,"1.99.0",38093,2019-03-03 08:33:00
0.99,"1.99.0",38093,2019-03-03 08:32:30
0.44,"1.99.0",38093,2019-03-02 10:41:35
0.85,"1.99.0",38093,2019-03-01 08:27:18
0.86,"1.99.0",38093,2019-03-01 08:26:28
0.87,"1.99.0",38093,2019-03-01 08:25:38
0.89,"1.99.0",38093,2019-03-01 08:24:08
0.88,"1.99.0",38093,2019-03-01 08:24:58
0.90,"1.99.0",38093,2019-03-01 08:23:18
0.93,"1.99.0",38093,2019-03-01 08:21:18
0.94,"1.99.0",38093,2019-03-01 08:20:28
0.95,"1.99.0",38093,2019-03-01 08:19:48
0.96,"1.99.0",38093,2019-03-01 08:19:18
0.91,"1.99.0",38093,2019-03-01 05:12:15
0.92,"1.99.0",38093,2019-03-01 05:11:45
0.93,"1.99.0",38093,2019-03-01 05:11:06
0.94,"1.99.0",38093,2019-03-01 05:10:25
0.95,"1.99.0",38093,2019-03-01 05:09:55
0.96,"1.99.0",38093,2019-03-01 05:09:15
0.97,"1.99.0",38093,2019-03-01 05:08:45
0.98,"1.99.0",38093,2019-03-01 05:08:05
0.99,"1.99.0",38093,2019-03-01 05:07:25
1.00,"1.99.0",38093,2019-03-01 05:05:16
0.48,"1.99.0",38093,2019-03-01 03:50:22
0.49,"1.99.0",38093,2019-03-01 03:49:32
0.50,"1.99.0",38093,2019-03-01 03:49:01
0.51,"1.99.0",38093,2019-03-01 03:48:21
0.52,"1.99.0",38093,2019-03-01 03:47:51
0.53,"1.99.0",38093,2019-03-01 03:47:21
0.54,"1.99.0",38093,2019-03-01 03:46:41
0.55,"1.99.0",38093,2019-03-01 03:46:01
0.60,"1.99.0",38093,2019-03-01 02:34:58
0.61,"1.99.0",38093,2019-03-01 02:34:28
0.62,"1.99.0",38093,2019-03-01 02:33:58
0.63,"1.99.0",38093,2019-03-01 02:33:28
0.64,"1.99.0",38093,2019-03-01 02:32:58
0.65,"1.99.0",38093,2019-03-01 02:32:18
0.48,"1.99.0",38093,2019-03-01 03:50:22
0.49,"1.99.0",38093,2019-03-01 03:49:32
0.50,"1.99.0",38093,2019-03-01 03:49:01
0.91,"1.99.0",38093,2019-03-01 08:22:38
0.70,"1.99.0",38093,2019-02-28 14:48:02
0.92,"1.99.0",38093,2019-03-01 08:21:58
0.61,"1.99.0",38093,2019-02-28 10:37:20
0.62,"1.99.0",38093,2019-02-28 10:36:21
0.63,"1.99.0",38093,2019-02-28 10:35:30
0.64,"1.99.0",38093,2019-02-28 10:34:30
0.65,"1.99.0",38093,2019-02-28 10:33:40
0.66,"1.99.0",38093,2019-02-28 10:32:50
0.67,"1.99.0",38093,2019-02-28 10:32:00
0.68,"1.99.0",38093,2019-02-28 10:31:10
0.69,"1.99.0",38093,2019-02-28 10:30:30
0.70,"1.99.0",38093,2019-02-28 10:29:39
0.71,"1.99.0",38093,2019-02-28 10:28:49
0.87,"1.99.0",42623,2019-03-03 13:31:55
0.75,"1.99.0",38093,2019-02-28 09:40:25
0.76,"1.99.0",38093,2019-02-28 09:39:45
0.77,"1.99.0",38093,2019-02-28 09:39:05
0.79,"1.99.0",38093,2019-02-28 09:12:10
0.43,"1.99.0",39568,2012-01-01 04:26:11
0.42,"1.99.0",39568,2012-01-01 04:26:41
0.41,"1.99.0",39568,2012-01-01 04:27:11
0.40,"1.99.0",39568,2012-01-01 04:27:41
0.39,"1.99.0",39568,2012-01-01 04:28:11
0.38,"1.99.0",39568,2012-01-01 04:28:42
0.37,"1.99.0",39568,2012-01-01 04:29:12
0.33,"1.99.0",39568,2012-01-01 04:31:21
0.34,"1.99.0",39568,2012-01-01 04:30:51
0.46,"1.14.1",39422,2019-03-02 21:52:47
0.45,"1.14.1",39422,2019-03-02 21:57:19
0.93,"1.14.1",39422,2019-03-09 03:44:32
0.93,"1.14.1",39422,2019-03-09 03:44:32
0.94,"1.14.1",39422,2019-03-09 03:40:32
0.95,"1.14.1",39422,2019-03-09 03:36:02
0.96,"1.14.1",39422,2019-03-09 03:31:32
0.97,"1.14.1",39422,2019-03-09 03:27:02
0.71,"1.98.0",44534,2019-03-09 16:55:24
0.72,"1.98.0",44534,2019-03-09 16:54:24
0.73,"1.98.0",44534,2019-03-09 16:53:23
0.74,"1.98.0",44534,2019-03-09 16:52:53
0.75,"1.98.0",44534,2019-03-09 16:51:53
0.76,"1.98.0",44534,2019-03-09 16:51:23
0.77,"1.98.0",44534,2019-03-09 16:50:23
0.51,"1.97.0",45787,2019-03-12 05:51:25
0.50,"1.97.0",45787,2019-03-12 05:52:26
0.25,,41353,2019-03-03 10:53:49
0.40,"1.53.1",41353,2019-03-12 10:25:33
0.41,"1.53.1",41353,2019-03-12 10:23:33
0.43,"1.53.1",41353,2019-03-12 10:18:55
0.44,"1.53.1",41353,2019-03-12 10:16:45
0.45,"1.53.1",41353,2019-03-12 10:14:35
0.45,"1.53.1",41353,2019-03-12 10:14:35
0.90,"1.99.0",38093,2019-03-04 13:45:36
0.72,"1.99.0",38093,2019-02-28 10:28:09
0.69,"1.99.0",38093,2019-03-12 12:06:30
0.72,"1.99.0",38093,2019-03-12 10:58:04
0.73,"1.99.0",38093,2019-03-12 10:57:14
0.74,"1.99.0",38093,2019-03-12 10:56:34
0.75,"1.99.0",38093,2019-03-12 10:55:44
0.76,"1.99.0",38093,2019-03-12 10:54:53
0.77,"1.99.0",38093,2019-03-12 10:54:13
0.78,"1.99.0",38093,2019-03-12 10:53:33
0.79,"1.99.0",38093,2019-03-12 10:52:53
0.80,"1.99.0",38093,2019-03-12 10:52:13
0.81,"1.99.0",38093,2019-03-12 10:51:33
0.82,"1.99.0",38093,2019-03-12 10:50:53
0.83,"1.99.0",38093,2019-03-12 10:50:03
0.81,"1.100.0",39568,2012-01-01 02:06:10
0.80,"1.100.0",39568,2012-01-01 02:06:40
0.79,"1.100.0",39568,2012-01-01 02:07:10
0.78,"1.100.0",39568,2012-01-01 02:07:40
0.77,"1.100.0",39568,2012-01-01 02:08:10
0.76,"1.100.0",39568,2012-01-01 02:08:40
0.75,"1.100.0",39568,2012-01-01 02:09:10
0.11,"1.53.1",41353,2019-03-15 12:02:25
0.12,"1.53.1",41353,2019-03-15 11:59:55
0.13,"1.53.1",41353,2019-03-15 11:57:55
0.14,"1.53.1",41353,2019-03-15 11:55:25
0.20,"1.53.1",41353,2019-03-13 14:16:40
0.21,"1.53.1",41353,2019-03-13 14:14:40
0.22,"1.53.1",41353,2019-03-13 14:12:30
0.23,"1.53.1",41353,2019-03-13 14:10:20
0.24,"1.53.1",41353,2019-03-13 14:08:30
0.25,"1.53.1",41353,2019-03-13 14:06:10
0.26,"1.53.1",41353,2019-03-13 14:04:20
0.27,"1.53.1",41353,2019-03-13 14:02:10
0.28,"1.53.1",41353,2019-03-13 14:00:10
0.02,"1.53.1",41353,2019-03-13 07:56:58
0.03,"1.53.1",41353,2019-03-13 07:54:48
0.04,"1.53.1",41353,2019-03-13 07:52:28
0.05,"1.53.1",41353,2019-03-13 07:50:18
0.06,"1.53.1",41353,2019-03-13 07:48:08
0.07,"1.53.1",41353,2019-03-13 07:46:08
0.08,"1.53.1",41353,2019-03-13 07:43:48
0.09,"1.53.1",41353,2019-03-13 07:41:38
0.17,"1.53.1",41353,2019-03-12 14:50:25
0.18,"1.53.1",41353,2019-03-12 14:48:25
0.19,"1.53.1",41353,2019-03-12 14:46:25
0.20,"1.53.1",41353,2019-03-12 14:44:15
0.21,"1.53.1",41353,2019-03-12 14:42:25
0.45,"1.53.1",41353,2019-03-09 05:28:49
0.46,"1.53.1",41353,2019-03-09 05:26:49
0.47,"1.53.1",41353,2019-03-09 05:24:39
0.86,"1.99.0",38093,2019-03-16 06:30:06
0.87,"1.99.0",38093,2019-03-16 06:29:16
0.88,"1.99.0",38093,2019-03-16 06:28:26
0.89,"1.99.0",38093,2019-03-16 06:27:36
0.90,"1.99.0",38093,2019-03-16 06:26:46
0.91,"1.99.0",38093,2019-03-16 06:25:56
0.92,"1.99.0",38093,2019-03-16 06:25:16
0.93,"1.99.0",38093,2019-03-16 06:24:26
0.94,"1.99.0",38093,2019-03-16 06:23:36
0.95,"1.99.0",38093,2019-03-16 06:22:55
0.96,"1.99.0",38093,2019-03-16 06:21:55
0.97,"1.99.0",38093,2019-03-16 06:21:05
0.98,"1.99.0",38093,2019-03-16 06:20:25
0.99,"1.99.0",38093,2019-03-16 06:19:35
0.45,"1.97.0",48350,2013-01-01 01:22:37
0.85,"1.100.0",44906,2019-03-20 04:37:38
0.84,"1.100.0",44906,2019-03-20 04:38:18
0.83,"1.100.0",44906,2019-03-20 04:39:47
0.95,"1.100.0",45434,2019-03-22 03:49:16
0.94,"1.100.0",45434,2019-03-22 03:50:16
0.93,"1.100.0",45434,2019-03-22 03:51:07
0.92,"1.100.0",45434,2019-03-22 03:52:21
0.91,"1.100.0",45434,2019-03-22 03:53:23
0.90,"1.100.0",45434,2019-03-22 03:54:26
0.89,"1.100.0",45434,2019-03-22 03:55:27
0.87,"1.100.0",45434,2019-03-22 07:59:30
0.86,"1.100.0",45434,2019-03-22 08:00:42
0.85,"1.100.0",45434,2019-03-22 08:01:17
0.84,"1.100.0",45434,2019-03-22 08:01:54
0.83,"1.100.0",45434,2019-03-22 08:02:33
0.82,"1.100.0",45434,2019-03-22 08:03:20
0.81,"1.100.0",45434,2019-03-22 08:03:56
0.80,"1.100.0",45434,2019-03-22 08:04:50
0.80,"1.100.0",45434,2019-03-22 08:05:11
0.79,"1.100.0",45434,2019-03-22 08:05:26
0.78,"1.100.0",45434,2019-03-22 08:06:00
0.77,"1.100.0",45434,2019-03-22 08:06:44
0.76,"1.100.0",45434,2019-03-22 08:07:21
0.75,"1.100.0",45434,2019-03-22 08:07:58
0.74,"1.100.0",45434,2019-03-22 08:08:38
0.73,"1.100.0",45434,2019-03-22 08:10:11
0.72,"1.100.0",45434,2019-03-22 08:11:07
0.71,"1.100.0",45434,2019-03-22 08:11:51
0.70,"1.100.0",45434,2019-03-22 08:12:23
0.69,"1.100.0",45434,2019-03-22 08:12:56
0.68,"1.100.0",45434,2019-03-22 08:13:38
0.87,"1.100.0",47488,2019-03-23 02:00:55
0.88,"1.100.0",47488,2019-03-23 01:58:55
0.89,"1.100.0",47488,2019-03-23 01:57:55
0.90,"1.100.0",47488,2019-03-23 01:56:55
0.91,"1.100.0",47488,2019-03-23 01:55:54
0.92,"1.100.0",47488,2019-03-23 01:54:54
0.93,"1.100.0",47488,2019-03-23 01:53:54
0.94,"1.100.0",47488,2019-03-23 01:52:54
0.95,"1.100.0",47488,2019-03-23 01:50:54
0.63,"1.100.0",47488,2019-03-22 15:46:38
0.64,"1.100.0",47488,2019-03-22 15:45:38
0.65,"1.100.0",47488,2019-03-22 15:44:38
0.66,"1.100.0",47488,2019-03-22 15:43:38
0.67,"1.100.0",47488,2019-03-22 15:41:37
0.68,"1.100.0",47488,2019-03-22 15:40:37
0.69,"1.100.0",47488,2019-03-22 15:39:37
0.70,"1.100.0",47488,2019-03-22 15:37:36
0.71,"1.100.0",47488,2019-03-22 15:36:36
0.72,"1.100.0",47488,2019-03-22 15:35:36
0.73,"1.100.0",47488,2019-03-22 15:34:36
0.74,"1.100.0",47488,2019-03-22 15:33:36
0.75,"1.100.0",47488,2019-03-22 15:31:35
0.76,"1.100.0",47488,2019-03-22 15:30:35
0.77,"1.100.0",47488,2019-03-22 15:29:16
0.60,"1.100.0",47488,2019-03-21 23:52:34
0.61,"1.100.0",47488,2019-03-21 23:51:34
0.62,"1.100.0",47488,2019-03-21 23:50:34
0.63,"1.100.0",47488,2019-03-21 23:48:33
0.64,"1.100.0",47488,2019-03-21 23:47:33
0.65,"1.100.0",47488,2019-03-21 23:46:33
0.66,"1.100.0",47488,2019-03-21 23:45:33
0.67,"1.100.0",47488,2019-03-21 23:43:32
0.68,"1.100.0",47488,2019-03-21 23:42:32
0.83,"1.100.0",47488,2019-03-21 07:54:09
0.84,"1.100.0",47488,2019-03-21 07:53:09
0.85,"1.100.0",47488,2019-03-21 07:52:09
0.86,"1.100.0",47488,2019-03-21 07:50:08
0.59,"1.100.0",47488,2019-03-21 04:29:53
0.60,"1.100.0",47488,2019-03-21 04:27:53
0.61,"1.100.0",47488,2019-03-21 04:26:53
0.63,"1.100.0",47488,2019-03-21 04:24:52
0.62,"1.100.0",47488,2019-03-21 04:25:52
0.64,"1.100.0",47488,2019-03-21 04:23:52
0.66,"1.100.0",47488,2019-03-21 04:20:52
0.65,"1.100.0",47488,2019-03-21 04:22:52
0.67,"1.100.0",47488,2019-03-21 04:19:52
0.68,"1.100.0",47488,2019-03-21 04:18:52
0.69,"1.100.0",47488,2019-03-21 04:17:52
0.70,"1.100.0",47488,2019-03-21 04:16:52
0.90,"1.100.0",47488,2019-03-21 02:49:06
0.91,"1.100.0",47488,2019-03-21 02:47:06
0.92,"1.100.0",47488,2019-03-21 02:46:06
0.93,"1.100.0",47488,2019-03-21 02:45:06
0.94,"1.100.0",47488,2019-03-21 02:44:06
0.95,"1.100.0",47488,2019-03-21 02:42:05
0.96,"1.100.0",47488,2019-03-21 02:41:05
0.97,"1.100.0",47488,2019-03-21 02:40:05
0.98,"1.100.0",47488,2019-03-21 02:38:05
0.99,"1.100.0",47488,2019-03-21 02:37:05
0.75,"1.100.0",47488,2019-03-19 13:55:22
0.74,"1.100.0",47488,2019-03-19 13:56:22
0.73,"1.100.0",47488,2019-03-19 13:57:22
0.72,"1.100.0",47488,2019-03-19 13:59:22
0.71,"1.100.0",47488,2019-03-19 14:00:22
0.70,"1.100.0",47488,2019-03-19 14:02:23
0.69,"1.100.0",47488,2019-03-19 14:03:23
0.46,"1.100.0",47488,2019-03-20 10:22:08
0.79,"1.100.0",47488,2019-03-20 03:15:40
0.37,"1.100.0",47488,2019-03-20 06:22:24
0.38,"1.100.0",47488,2019-03-20 06:21:24
0.39,"1.100.0",47488,2019-03-20 06:20:24
0.40,"1.100.0",47488,2019-03-20 06:19:24
0.41,"1.100.0",47488,2019-03-20 06:18:24
0.42,"1.100.0",47488,2019-03-20 06:17:24
0.43,"1.100.0",47488,2019-03-20 06:15:53
0.52,"1.100.0",47488,2019-03-20 04:41:11
0.53,"1.100.0",47488,2019-03-20 04:40:11
0.54,"1.100.0",47488,2019-03-20 04:39:11
0.55,"1.100.0",47488,2019-03-20 04:38:10
0.56,"1.100.0",47488,2019-03-20 04:37:10
0.57,"1.100.0",47488,2019-03-20 04:36:10
0.58,"1.100.0",47488,2019-03-20 04:35:10
0.73,"1.100.0",47488,2019-03-20 03:39:12
0.74,"1.100.0",47488,2019-03-20 03:37:12
0.75,"1.100.0",47488,2019-03-20 03:22:41
0.76,"1.100.0",47488,2019-03-20 03:20:41
0.77,"1.100.0",47488,2019-03-20 03:19:41
0.78,"1.100.0",47488,2019-03-20 03:17:40
0.76,"1.100.0",45434,2019-03-23 13:34:29
0.75,"1.100.0",45434,2019-03-23 13:35:06
0.36,"1.53.1",41353,2019-03-09 11:14:12
0.37,"1.53.1",41353,2019-03-09 11:12:12
0.12,"1.53.1",41353,2019-03-23 07:09:42
0.13,"1.53.1",41353,2019-03-23 07:07:42
0.14,"1.53.1",41353,2019-03-23 07:05:12
