Battery_Used,ElapsedTimestamp
0.09,790
0.09000000000000002,726
0.05999999999999994,420
0.05999999999999994,740
0.10999999999999999,910
0.06999999999999995,560
0.04999999999999999,339
0.030000000000000027,230
0.06,5259
0.010000000000000009,52
0.16000000000000003,1587
0.040000000000000036,610
0.06999999999999995,940
0.14,5023
0.030000000000000027,166
0.020000000000000018,90
0.040000000000000036,1695
0.10999999999999999,551
0.050000000000000044,160
0.07000000000000006,261
0.08999999999999997,419
0.10999999999999999,480
0.12,2314
0.10999999999999999,481
0.13,631
0.09999999999999998,310
0.009999999999999953,17
0.020000000000000018,163
0.05999999999999994,771
0.04999999999999999,380
0.01999999999999999,270
0.06000000000000005,301
0.009999999999999995,11
0.05999999999999994,1140
0.03999999999999998,720
0.009999999999999998,210
0.010000000000000009,83
0.020000000000000018,360
0.26,3319
0.020000000000000018,299
0.06999999999999995,1111
0.010000000000000009,181
0.010000000000000009,150
0.1299999999999999,1875
0.020000000000000018,300
0.14,1938
0.12,1946
0.009999999999999898,51
0.040000000000000036,989
0.010000000000000009,150
0.020000000000000018,198
0.039999999999999925,500
0.040000000000000036,628
0.33,2857
0.09000000000000001,450
0.12,30842
0.050000000000000044,670
0.010000000000000009,90
0.019999999999999997,100
0.050000000000000044,840
0.020000000000000018,240
0.14999999999999997,1481
0.06,247
0.020000000000000018,1080
0.18999999999999997,466
0.03,188
0.010000000000000009,252
0.04999999999999993,468
0.01,61
0.03999999999999998,357
0.26,1834
0.17999999999999994,1375
0.030000000000000027,360
0.10999999999999999,470
0.04999999999999999,350
0.040000000000000036,280
0.05999999999999994,300
0.07,260
0.28,15599
0.010000000000000009,29
0.010000000000000009,34
0.13,321
0.06999999999999995,240
0.14,1750
0.05999999999999994,86189
0.010000000000000009,140
0.020000000000000018,140
0.009999999999999898,70
0.03999999999999998,763
0.039999999999999925,495
0.010000000000000009,141
0.020000000000000018,420
0.06,482
0.06000000000000005,1215
0.18999999999999995,6820
0.1499999999999999,1060
0.08999999999999997,628
0.10999999999999999,890
0.07,460
0.06,300
0.07000000000000006,490
0.13,905
0.020000000000000018,139
0.020000000000000018,140
0.020000000000000018,120
0.1499999999999999,1144
0.020000000000000018,143
0.08999999999999997,561
0.08999999999999997,651
0.12,831
0.16000000000000003,1160
0.050000000000000044,340
0.12,790
0.14999999999999997,1068
0.010000000000000009,80
0.010000000000000009,79
0.08999999999999997,664
0.06999999999999995,493
0.04999999999999993,388
0.07999999999999996,581
0.040000000000000036,280
0.06000000000000005,420
0.05999999999999994,440
0.07999999999999996,916
0.029999999999999916,204
0.020000000000000018,140
0.15000000000000002,1044
0.13,5706
0.020000000000000018,143
0.029999999999999916,180
0.040000000000000036,300
0.16999999999999993,1280
0.020000000000000018,160
0.07999999999999996,2622
0.14,1031
0.020000000000000018,100
0.020000000000000018,140
0.009999999999999995,120
0.039999999999999994,481
0.020000000000000018,230
0.010000000000000009,121
0.040000000000000036,541
0.010000000000000009,58
0.020000000000000018,240
0.03,445
0.010000000000000009,272
0.039999999999999925,1050
0.019999999999999907,540
0.06000000000000005,180
0.020000000000000018,129
0.2699999999999999,15862
0.010000000000000009,37
0.06000000000000005,1655
0.06,34
0.010000000000000009,3
0.050000000000000044,206
0.06000000000000005,481
0.06000000000000005,1412
0.05999999999999994,361
0.06,391
0.08999999999999997,721
0.10999999999999999,781
0.030000000000000027,241
0.08000000000000007,602
0.14,1042
0.07999999999999996,601
0.10999999999999999,872
0.020000000000000018,143
0.020000000000000018,500
0.09000000000000002,896
0.009999999999999995,14
0.03,108
0.05,2317
0.21000000000000002,159
0.010000000000000002,127
0.010000000000000009,150
0.009999999999999898,25
0.010000000000000009,90
0.010000000000000009,80
0.009999999999999981,90
0.010000000000000009,10
0.009999999999999995,80
0.03999999999999998,460
0.030000000000000027,302
0.019999999999999997,240
0.04999999999999993,975
0.06000000000000005,700
0.010000000000000009,130
0.010000000000000009,130
0.019999999999999962,250
0.010000000000000009,120
0.04999999999999999,658
0.03999999999999998,480
0.06999999999999999,920
0.08000000000000002,990
0.010000000000000009,150
0.030000000000000013,420
0.010000000000000009,130
0.040000000000000036,632
0.16999999999999998,2214
0.010000000000000009,120
0.039999999999999994,530
0.11,1491
0.020000000000000004,290
0.09000000000000002,1130
0.039999999999999994,6193
0.03,420
0.010000000000000009,36
0.030000000000000027,350
0.039999999999999925,480
0.03,370
0.03,390
0.009999999999999995,120
0.010000000000000009,132
0.03,240
0.009999999999999953,80
0.03,260
0.010000000000000009,61
0.050000000000000044,1025
0.020000000000000018,300
0.21999999999999997,1706
0.21000000000000002,1309
0.010000000000000009,105
0.04999999999999993,745
0.18000000000000005,84627
0.06999999999999995,490
0.07999999999999996,1834
0.05999999999999994,63612
0.010000000000000009,43
0.08999999999999997,994
0.010000000000000009,61
0.07,330
0.19999999999999996,36773
0.040000000000000036,280
0.08000000000000007,580
0.020000000000000018,133
0.37,6259
0.12,800
0.04999999999999999,200
0.06,399
0.14,10084
0.040000000000000036,300
0.07000000000000006,509
0.12,880
0.26,6792
0.030000000000000027,220
0.009999999999999898,80
0.07999999999999996,580
0.08999999999999997,640
0.14,1053
0.09000000000000008,626
0.12,1010
0.08999999999999997,640
0.040000000000000036,300
0.1499999999999999,2156
0.05999999999999994,440
0.040000000000000036,363
0.030000000000000027,212
0.27999999999999997,35876
0.03999999999999998,40
0.24000000000000005,270
0.09999999999999998,240
0.18000000000000002,180
0.13000000000000003,520
0.13999999999999999,150
0.13,160
0.03999999999999998,180
0.06999999999999998,170
0.10999999999999999,220
0.010000000000000009,5
0.020000000000000018,20
0.06999999999999995,90
0.030000000000000027,142
0.010000000000000009,50
0.03999999999999998,199
0.07999999999999996,725
0.020000000000000018,300
0.039999999999999925,744
0.08000000000000002,634
0.010000000000000009,120
0.010000000000000009,402
0.010000000000000009,140
0.020000000000000018,45621
0.07999999999999996,1010
0.019999999999999907,240
0.019999999999999907,240
0.010000000000000009,130
0.010000000000000009,150
0.010000000000000009,110
0.010000000000000009,70
0.030000000000000027,350
0.020000000000000018,250
0.010000000000000009,110
0.040000000000000036,440
0.020000000000000018,210
0.02999999999999997,210
0.010000000000000009,29
0.08999999999999997,270
0.09,270
0.01999999999999999,265
0.030000000000000002,184
0.010000000000000002,58
0.010000000000000009,200
0.06000000000000005,2848
0.040000000000000036,840
0.019999999999999962,240
0.010000000000000009,161
0.13,1201
0.050000000000000044,964
