ElapsedTimestamp,Battery_Used
50,0.010000000000000009
4491,0.010000000000000009
2004,0.24
5782,0.06999999999999995
5115,0.26
1330,0.06999999999999995
69939,0.08000000000000007
1990,0.14
4955,0.6599999999999999
3454,0.6499999999999999
2186,0.35
45,0.010000000000000009
960,0.39999999999999997
631,0.51
70,0.010000000000000009
11693,0.08000000000000007
1360,0.19999999999999996
2380,0.3400000000000001
765,0.11000000000000004
1143,0.15000000000000002
629,0.07999999999999996
810,0.06999999999999999
120,0.040000000000000036
90,0.03
76,0.009999999999999898
30,0.009999999999999995
19,0.010000000000000009
43,0.009999999999999981
196,0.020000000000000004
391,0.13
685,0.23
190,0.06
58,0.009999999999999995
856,0.27
573,0.10999999999999999
89,0.02999999999999997
556,0.08999999999999997
42,0.009999999999999898
625,0.08999999999999997
69,0.020000000000000004
39707,0.08999999999999997
299,0.07999999999999996
57,0.010000000000000009
2259,0.32999999999999996
33,0.010000000000000009
1164,0.020000000000000018
153,0.010000000000000009
52,0.0
30,0.010000000000000009
391,0.050000000000000044
1383,0.21999999999999997
60,0.010000000000000009
180,0.030000000000000027
1748,0.20999999999999996
60,0.010000000000000009
90,0.010000000000000009
2351,0.10999999999999999
840,0.06999999999999995
3680,0.31999999999999995
1710,0.14
1670,0.13
5310,0.51
1348,0.37
88,0.010000000000000009
271,0.030000000000000027
937,0.12000000000000005
85,0.010000000000000009
490,0.040000000000000036
106,0.010000000000000009
3867,0.26
1475,0.12000000000000002
5060,0.29
30,0.010000000000000009
52,0.010000000000000009
59848,0.010000000000000009
25,0.010000000000000009
1023,0.020000000000000018
189,0.010000000000000009
208,0.010000000000000009
2598,0.26999999999999996
281,0.03
3327,0.43000000000000005
5574,0.48000000000000004
1103,0.14
1563,0.15000000000000002
3850,0.29000000000000004
10578,0.10999999999999999
80,0.08000000000000007
2220,0.6499999999999999
17,0.010000000000000009
3747,0.21999999999999997
720,0.029999999999999916
11,0.0
1030,0.24999999999999997
90,0.020000000000000018
185,0.020000000000000018
9,0.010000000000000009
241,0.019999999999999962
44,0.010000000000000009
959,0.0
2326,0.34
1253,0.15
264,0.050000000000000044
5,0.010000000000000009
52,0.010000000000000009
2082,0.10999999999999999
9,0.010000000000000009
164,0.010000000000000009
98,0.020000000000000018
308,0.04000000000000001
7,0.010000000000000009
1063,0.07999999999999999
368,0.04999999999999999
432,0.04999999999999993
1100,0.009999999999999953
20,0.010000000000000009
11,0.010000000000000009
2604,0.24
1650,0.15000000000000002
1220,0.09999999999999998
2390,0.26
1083,0.30000000000000004
211,0.06999999999999995
300,0.050000000000000044
842,0.23000000000000004
1654,0.41000000000000003
180,0.030000000000000027
241,0.050000000000000044
29,0.010000000000000009
34,0.010000000000000009
1590,0.020000000000000004
70,0.010000000000000009
590,0.18
700,0.09999999999999998
860,0.16000000000000003
869,0.10999999999999999
70,0.010000000000000009
720,0.15000000000000002
610,0.12
3239,0.5
140,0.020000000000000018
171,0.010000000000000009
1741,0.20999999999999996
20,0.019999999999999997
2,0.009999999999999981
290,0.06
2329,0.4
150,0.010000000000000009
190,0.050000000000000044
2,0.029999999999999916
69,0.010000000000000009
151,0.030000000000000027
19756,0.07
485,0.06999999999999995
121,0.040000000000000036
1369,0.04999999999999993
25000,0.06000000000000005
172,0.06
138,0.030000000000000027
6236,0.030000000000000027
131,0.020000000000000018
166,0.04999999999999999
214,0.030000000000000027
188,0.040000000000000036
96,0.01999999999999999
4993,0.13
167,0.040000000000000036
283,0.06000000000000005
200,0.05000000000000002
43,0.0
178,0.050000000000000044
8189,0.030000000000000027
186,0.04999999999999999
9073,0.039999999999999925
53,0.019999999999999962
266,0.05999999999999994
119,0.020000000000000018
98,0.020000000000000018
99,0.020000000000000018
238,0.04999999999999993
5768,0.05999999999999994
54,0.010000000000000009
64,0.010000000000000009
153,0.030000000000000027
2495,0.04999999999999999
41,0.010000000000000009
1271,0.019999999999999962
42,0.019999999999999962
38,0.010000000000000009
11728,0.040000000000000036
147,0.03999999999999998
39,0.020000000000000018
550,0.07
99,0.020000000000000018
138,0.02999999999999997
29,0.010000000000000009
2498,0.040000000000000036
322,0.07
46,0.019999999999999962
94,0.010000000000000009
127,0.04000000000000001
125,0.020000000000000018
125,0.02999999999999997
119,0.02999999999999997
184,0.04999999999999999
209,0.05999999999999994
195,0.04999999999999999
196,0.04999999999999999
10,0.010000000000000009
96,0.020000000000000018
201,0.04999999999999999
8572,0.10000000000000003
195,0.040000000000000036
154,0.030000000000000027
100,0.019999999999999962
11201,0.11000000000000004
100,0.030000000000000027
58,0.009999999999999953
47,0.019999999999999962
35,0.010000000000000009
1018,0.03999999999999998
214,0.050000000000000044
820,0.08000000000000007
158,0.019999999999999907
349,0.06000000000000005
568,0.09999999999999998
209,0.030000000000000027
1337,0.16999999999999998
175,0.030000000000000027
89,0.019999999999999962
1438,0.15000000000000002
221,0.020000000000000018
187,0.020000000000000018
124,0.010000000000000009
410,0.040000000000000036
1090,0.09999999999999998
31,0.010000000000000009
2070,0.22999999999999998
1003,0.07999999999999996
989,0.09999999999999998
1639,0.18000000000000005
279,0.040000000000000036
1757,0.18000000000000005
536,0.050000000000000044
10,0.0
260,0.19999999999999998
190,0.09999999999999998
20,0.010000000000000009
199,0.060000000000000005
300,0.13999999999999999
210,0.09000000000000001
130,0.060000000000000005
190,0.07
630,0.3
200,0.12000000000000001
160,0.12000000000000001
210,0.12000000000000001
150,0.15000000000000002
40,0.04
1430,0.74
770,0.6
420,0.30000000000000004
1050,0.58
420,0.19999999999999998
170,0.17000000000000004
410,0.22
1910,0.96
270,0.2
230,0.13999999999999999
1060,0.64
620,0.51
470,0.31
740,0.45999999999999996
320,0.2
798,0.5700000000000001
4727,0.03999999999999998
280,0.28
610,0.48000000000000004
550,0.30999999999999994
480,0.32999999999999996
2464,0.25
530,0.3
470,0.24
460,0.3
370,0.31999999999999995
230,0.14
480,0.27999999999999997
1242,0.13
325,0.14
90,0.03
140,0.030000000000000027
571,0.32
230,0.12000000000000001
480,0.28
616,0.37
390,0.17000000000000004
427,0.22000000000000008
881,0.05000000000000002
190,0.010000000000000009
142,0.010000000000000009
1233,0.41
320,0.10999999999999999
1173,0.38999999999999996
1516,0.21
3700,0.75
1759,0.19999999999999998
481,0.16000000000000003
1672,0.33999999999999997
1399,0.4
178,0.06000000000000005
1685,0.42000000000000004
4854,0.42000000000000004
510,0.16999999999999998
3032,0.24
878,0.27999999999999997
722,0.24
1174,0.38999999999999996
60,0.019999999999999997
2104,0.7
301,0.04000000000000001
60,0.019999999999999997
4000,0.77
2798,0.52
1997,0.44
210,0.06999999999999999
1910,0.26999999999999996
718,0.24
61,0.01999999999999999
60,0.020000000000000018
601,0.19999999999999998
124,0.03999999999999998
13,0.009999999999999953
2537,0.27
692,0.19999999999999996
90,0.02999999999999997
907,0.18
257,0.08999999999999997
386,0.07999999999999996
183,0.04999999999999999
2523,0.32
1203,0.39999999999999997
1851,0.29
432,0.08999999999999997
478,0.07000000000000006
3614,0.6100000000000001
2350,0.12000000000000001
475,0.15
30,0.010000000000000009
200,0.07
239,0.05
104,0.01999999999999999
39,0.020000000000000018
1113,0.37
360,0.08
1128,0.29000000000000004
437,0.049999999999999996
362,0.12
3716,0.6599999999999999
842,0.13
35,0.010000000000000002
601,0.19999999999999998
90,0.03
661,0.22000000000000003
652,0.22
661,0.19
541,0.18
25,0.009999999999999998
167,0.04999999999999999
89,0.03
37,0.009999999999999953
31,0.010000000000000009
1330,0.18999999999999995
2578,0.29
1772,0.21000000000000008
16299,0.37
140,0.019999999999999907
2980,0.37
49,0.009999999999999898
1359,0.19999999999999996
80,0.0
160,0.010000000000000009
13,0.01
71,0.010000000000000009
249,0.029999999999999916
70,0.010000000000000009
339,0.02999999999999997
150,0.02999999999999997
66,0.010000000000000009
97,0.0
540,0.010000000000000009
17,0.0
135,0.0
40,0.010000000000000009
30,0.0
70,0.010000000000000009
14625,0.010000000000000009
397,0.039999999999999925
687,0.07000000000000006
691,0.08999999999999997
1142,0.10999999999999999
90,0.010000000000000009
147,0.020000000000000018
1765,0.42999999999999994
142,0.040000000000000036
3699,0.010000000000000009
140,0.020000000000000018
310,0.09
801,0.38
58,0.020000000000000018
331,0.12
46,0.010000000000000009
436,0.10000000000000003
617,0.06
741,0.1
1825,0.18999999999999997
1406,0.07
1759,0.22999999999999998
1205,0.12
263,0.039999999999999994
28644,0.0
1103,0.13999999999999999
61,0.01999999999999999
1070,0.35
336,0.10999999999999999
1117,0.29000000000000004
61,0.019999999999999962
31,0.010000000000000009
10,0.010000000000000009
841,0.07999999999999996
237,0.06
101,0.030000000000000027
31,0.010000000000000009
566,0.12000000000000001
840,0.18
40,0.010000000000000009
2300,0.32
2640,0.26999999999999996
4701,0.64
319,0.050000000000000044
56,0.020000000000000018
694,0.15999999999999992
2477,0.6699999999999999
1302,0.29000000000000004
61,0.010000000000000009
69,0.020000000000000018
887,0.26
4682,0.22999999999999998
518,0.09000000000000008
62,0.020000000000000018
427,0.14
19,0.01999999999999999
76,0.020000000000000018
153,0.010000000000000009
2066,0.24
127,0.010000000000000009
192,0.03
62,0.020000000000000018
145,0.020000000000000018
941,0.049999999999999996
90,0.02
8323,0.75
873,0.29000000000000004
330,0.11
180,0.03
1173,0.38999999999999996
1474,0.49
1930,0.42999999999999994
2958,0.42
510,0.16999999999999998
540,0.17999999999999994
329,0.10999999999999999
17,0.010000000000000009
149,0.04999999999999999
1314,0.060000000000000005
129,0.04999999999999999
94,0.07999999999999999
111,0.020000000000000018
263,0.020000000000000018
1076,0.07000000000000003
872,0.06
1160,0.10999999999999999
503,0.050000000000000044
511,0.14999999999999997
24,0.010000000000000009
241,0.08999999999999997
360,0.12999999999999995
23537,0.10999999999999999
1112,0.08999999999999997
1772,0.16000000000000003
721,0.04999999999999999
131,0.010000000000000009
1292,0.12
300,0.030000000000000027
120,0.010000000000000009
840,0.31000000000000005
52,0.020000000000000018
466,0.06
377,0.03999999999999998
145,0.010000000000000009
763,0.010000000000000009
481,0.06999999999999995
391,0.12000000000000002
203,0.030000000000000027
244,0.030000000000000027
70,0.010000000000000009
482,0.039999999999999925
427,0.06000000000000005
80,0.020000000000000018
282,0.03999999999999998
13,0.0
70,0.010000000000000009
243,0.040000000000000036
12,0.010000000000000009
348,0.009999999999999953
124,0.010000000000000009
174,0.050000000000000044
12690,0.09999999999999998
136,0.020000000000000018
61,0.020000000000000018
74,0.020000000000000018
42,0.020000000000000018
22,0.010000000000000009
199,0.06999999999999995
243,0.08000000000000007
454,0.09999999999999998
52,0.0
736,0.18
354,0.040000000000000036
5246,0.7
59,0.020000000000000018
415,0.14
99,0.030000000000000027
1594,0.53
1029,0.34
30,0.010000000000000009
592,0.2
204,0.060000000000000026
870,0.29
286,0.09000000000000002
577,0.13
602,0.08999999999999997
30,0.0
594,0.010000000000000009
17,0.010000000000000009
53,0.010000000000000009
618,0.050000000000000044
827,0.040000000000000036
142,0.010000000000000009
181,0.010000000000000009
865,0.08000000000000002
298,0.030000000000000027
1605,0.14
129,0.010000000000000009
199,0.02999999999999997
2590,0.24000000000000005
969,0.09000000000000002
451,0.02999999999999997
1402,0.10999999999999999
3394,0.31000000000000005
2729,0.18999999999999995
848,0.07
1862,0.12
1400,0.08999999999999997
30,0.0
701,0.07999999999999996
70,0.009999999999999953
254,0.019999999999999962
826,0.12
468,0.040000000000000036
4001,0.31999999999999995
210,0.020000000000000018
74,0.0
4189,0.78
163,0.029999999999999916
41,0.009999999999999898
365,0.07
81,0.010000000000000009
9310,0.020000000000000018
1701,0.59
231,0.020000000000000018
420,0.04999999999999999
412,0.02999999999999997
490,0.05999999999999994
427,0.050000000000000044
627,0.06000000000000005
840,0.06000000000000005
549,0.040000000000000036
210,0.010000000000000009
492,0.02999999999999997
147,0.019999999999999962
521,0.040000000000000036
630,0.050000000000000044
140,0.019999999999999962
560,0.04999999999999993
739,0.10000000000000003
630,0.04999999999999993
548,0.050000000000000044
490,0.030000000000000027
770,0.07000000000000006
140,0.020000000000000018
5037,0.04999999999999999
454,0.0
350,0.04999999999999999
350,0.040000000000000036
140,0.020000000000000018
515,0.06000000000000005
30,0.010000000000000009
350,0.040000000000000036
490,0.050000000000000044
213,0.020000000000000018
71,0.010000000000000009
245,0.019999999999999962
94,0.0
1046,0.14
171,0.030000000000000027
2713,0.32999999999999996
963,0.08999999999999997
1693,0.19999999999999998
121,0.019999999999999997
1447,0.18999999999999995
100,0.0
1895,0.16000000000000003
120,0.0
5225,0.30000000000000004
2587,0.18999999999999997
1884,0.13999999999999999
1589,0.05
420,0.03
110,0.020000000000000018
529,0.06000000000000005
267,0.040000000000000036
221,0.029999999999999916
1470,0.21000000000000008
811,0.12
1075,0.15999999999999998
1140,0.16999999999999998
2550,0.3600000000000001
320,0.040000000000000036
1729,0.26999999999999996
174,0.16
369,0.04999999999999999
2573,0.040000000000000036
328,0.030000000000000027
365,0.0
686,0.09999999999999998
560,0.08000000000000007
1300,0.20000000000000007
82,0.010000000000000009
11768,0.42999999999999994
1027,0.14
2669,0.37
150,0.010000000000000009
115,0.020000000000000018
878,0.13
1827,0.14
1625,0.05999999999999994
970,0.09999999999999998
1269,0.18
1309,0.13
5042,0.020000000000000018
499,0.020000000000000018
110,0.010000000000000009
2170,0.31000000000000005
73,0.0
46,0.0
871,0.09
3422,0.45999999999999996
226,0.03
72,0.009999999999999998
2643,0.79
3761,0.85
407,0.15000000000000008
259,0.08999999999999997
84,0.029999999999999916
556,0.26
348,0.10000000000000003
348,0.14999999999999997
1046,0.02
2128,0.89
93,0.020000000000000018
476,0.32
44,0.009999999999999898
26,0.010000000000000009
371,0.06999999999999995
530,0.20999999999999996
234,0.060000000000000005
141,0.050000000000000044
668,0.17999999999999994
2502,0.26
33,0.04000000000000001
60,0.020000000000000018
30,0.010000000000000009
120,0.039999999999999925
2407,0.010000000000000009
1023,0.33999999999999997
632,0.17
461,0.15999999999999998
421,0.06
485,0.09999999999999998
62,0.010000000000000009
82204,0.16999999999999998
60,0.010000000000000009
284,0.039999999999999925
790,0.13
1242,0.31000000000000005
1748,0.27
713,0.13000000000000003
30,0.009999999999999898
102,0.009999999999999898
282,0.040000000000000036
140,0.020000000000000018
263,0.040000000000000036
464,0.06999999999999995
169,0.019999999999999962
1125,0.14
450,0.030000000000000027
1079,0.19
847,0.26
34,0.010000000000000009
646,0.019999999999999907
61,0.0
21,0.0
66,0.0
318,0.019999999999999907
29,0.0
30,0.0
60,0.0
301,0.010000000000000009
19,0.010000000000000009
566,0.019999999999999907
960,0.030000000000000027
31,0.0
30,0.0
929,0.040000000000000036
45,0.010000000000000009
28,0.0
25,0.0
60,0.0
30,0.010000000000000009
212,0.010000000000000009
3756,0.44999999999999996
30,0.0
101,0.010000000000000009
42,0.020000000000000018
90,0.010000000000000009
1590,0.13
1200,0.12
2,0.0
2220,0.12
1308,0.08999999999999997
851,0.06
1445,0.10999999999999999
9129,0.35
1785,0.09000000000000002
2872,0.16000000000000003
738,0.030000000000000027
283,0.020000000000000018
157,0.009999999999999953
4037,0.32
60,0.010000000000000009
660,0.039999999999999925
261,0.010000000000000009
154,0.010000000000000009
651,0.019999999999999907
924,0.029999999999999916
121,0.010000000000000009
333,0.010000000000000009
64,0.0
30,0.0
62,0.0
588,0.020000000000000018
894,0.029999999999999916
1675,0.050000000000000044
86,0.009999999999999981
201,0.010000000000000009
886,0.030000000000000027
675,0.030000000000000027
6835,0.020000000000000018
928,0.039999999999999925
30,0.0
313,0.010000000000000009
640,0.019999999999999907
44,0.020000000000000018
102,0.010000000000000009
29,0.0
47,0.0
10,0.0
23,0.0
60,0.020000000000000018
142,0.020000000000000018
3573,0.03
148,0.03
700,0.010000000000000009
140,0.03
370,0.030000000000000027
11,0.0
3306,0.15000000000000002
1195,0.07000000000000006
4065,0.27
1456,0.12000000000000001
559,0.030000000000000027
1367,0.06999999999999995
5383,0.29000000000000004
1501,0.06999999999999995
115,0.010000000000000009
2271,0.12
138,0.010000000000000009
4853,0.31
4646,0.25
2399,0.12
588,0.020000000000000018
9250,0.36
3969,0.08999999999999997
1270,0.07999999999999996
666,0.040000000000000036
894,0.04999999999999993
1508,0.08999999999999997
452,0.030000000000000027
1085,0.08000000000000002
188,0.020000000000000018
2870,0.12
676,0.030000000000000027
2202,0.10000000000000003
1049,0.04999999999999993
575,0.020000000000000018
4559,0.18999999999999995
5227,0.17999999999999994
1246,0.030000000000000027
3287,0.15999999999999998
1745,0.10999999999999999
7196,0.43999999999999995
1122,0.04999999999999993
4578,0.17999999999999994
2766,0.13
5632,0.26
94,0.010000000000000009
1208,0.08999999999999997
904,0.06
1056,0.07
467,0.04000000000000001
780,0.08
3718,0.17000000000000004
2706,0.10999999999999999
214,0.019999999999999907
32505,0.20999999999999996
915,0.040000000000000036
137,0.010000000000000009
1045,0.050000000000000044
245,0.010000000000000009
2123,0.09999999999999998
1436,0.07999999999999996
3815,0.19
56,0.0
359,0.040000000000000036
340,0.020000000000000018
274,0.020000000000000018
150,0.010000000000000009
2794,0.20999999999999996
165,0.010000000000000009
4402,0.13
4418,0.25
1160,0.0
1542,0.06999999999999995
607,0.040000000000000036
777,0.050000000000000044
4057,0.26999999999999996
475,0.03999999999999998
30,0.010000000000000009
5355,0.38
819,0.039999999999999925
1669,0.13
3177,0.29000000000000004
123,0.019999999999999907
8107,0.55
765,0.06000000000000005
568,0.05999999999999994
1029,0.08999999999999997
922,0.08999999999999997
983,0.07999999999999996
217,0.03
974,0.07
100,0.019999999999999997
476,0.030000000000000027
4931,0.29999999999999993
505,0.040000000000000036
213,0.019999999999999907
2515,0.18999999999999995
1164,0.08999999999999997
3202,0.15999999999999992
1679,0.12
849,0.07999999999999996
3320,0.16
193,0.039999999999999994
163,0.019999999999999907
373,0.040000000000000036
685,0.07999999999999996
2269,0.20999999999999996
293,0.029999999999999916
1991,0.18
265,0.02999999999999997
342,0.020000000000000018
89,0.020000000000000018
5585,0.20000000000000007
3309,0.25999999999999995
2105,0.1499999999999999
1946,0.08999999999999997
2106,0.14999999999999997
641,0.06
1744,0.10999999999999999
26,0.010000000000000009
17,0.010000000000000009
25,0.010000000000000009
19,0.010000000000000009
362,0.030000000000000027
586,0.19
1925,0.64
1143,0.31000000000000005
594,0.19999999999999998
217,0.0
114,0.039999999999999925
1188,0.27
962,0.32000000000000006
2816,0.15999999999999992
1122,0.15000000000000002
1005,0.18
23,0.010000000000000009
156,0.050000000000000044
55774,0.0
260,0.040000000000000036
12,0.010000000000000009
407,0.020000000000000018
47,0.020000000000000018
1067,0.040000000000000036
257,0.010000000000000009
536,0.020000000000000018
3192,0.06999999999999995
15,0.03
95,0.030000000000000027
32,0.0
642,0.09000000000000008
251,0.040000000000000036
807,0.0
240,0.03999999999999998
162,0.030000000000000027
245,0.020000000000000018
18289,0.020000000000000018
99,0.020000000000000018
379,0.010000000000000009
150,0.010000000000000009
447,0.029999999999999916
442,0.029999999999999916
800,0.04999999999999993
1187,0.1
155,0.010000000000000009
370,0.029999999999999916
57582,0.010000000000000009
5,0.009999999999999898
392,0.019999999999999907
101,0.010000000000000009
263,0.020000000000000018
188,0.010000000000000009
74751,0.010000000000000009
423,0.04999999999999999
507,0.0
221,0.050000000000000044
75,0.020000000000000018
38,0.020000000000000018
2696,0.11000000000000001
150,0.010000000000000009
256,0.020000000000000018
92,0.06
2384,0.34
40,0.010000000000000009
375,0.09999999999999998
387,0.07999999999999996
194,0.02999999999999997
1999,0.25000000000000006
4069,0.45999999999999996
1510,0.18
1711,0.3
32,0.0
126,0.019999999999999907
1255,0.14
2707,0.32999999999999996
1235,0.16999999999999998
45,0.01999999999999999
4937,0.59
519,0.06999999999999995
2438,0.3
3756,0.5599999999999999
5640,0.73
1146,0.22999999999999998
4116,0.5
2831,0.45000000000000007
852,0.17
4910,0.55
470,0.07999999999999999
6258,0.78
3807,0.45
236,0.040000000000000036
1623,0.23
2259,0.37
540,0.08999999999999997
3248,0.37
638,0.09999999999999998
1990,0.31
4308,0.6000000000000001
2371,0.28
4283,0.65
4194,0.5700000000000001
3045,0.37999999999999995
196,0.019999999999999962
767,0.08999999999999997
3867,0.52
541,0.13
277,0.040000000000000036
51439,0.04999999999999999
107,0.020000000000000018
58,0.010000000000000009
361,0.03999999999999998
70,0.010000000000000009
426,0.07000000000000006
2500,0.78
229,0.040000000000000036
622,0.08999999999999997
171,0.04999999999999993
300,0.040000000000000036
470,0.06999999999999995
5,0.010000000000000009
29,0.0
71,0.019999999999999997
121,0.039999999999999925
45,0.010000000000000009
10184,0.05999999999999994
310,0.010000000000000009
7213,0.15999999999999992
2385,0.08000000000000007
15791,0.38
39,0.0
2263,0.05999999999999994
900,0.030000000000000027
3425,0.14
448,0.06000000000000005
98,0.010000000000000009
61,0.010000000000000009
614,0.019999999999999962
62,0.020000000000000018
813,0.019999999999999907
53,0.0
146,0.050000000000000044
28,0.0
6,0.010000000000000009
14,0.020000000000000004
26,0.0
2170,0.0
33786,0.06
36,0.01
155,0.03
181,0.010000000000000009
466,0.010000000000000009
60,0.020000000000000018
101,0.0
157,0.010000000000000009
29,0.0
268,0.020000000000000018
3693,0.06000000000000005
588,0.040000000000000036
57,0.010000000000000009
57,0.010000000000000009
283,0.019999999999999962
830,0.54
47,0.04999999999999999
490,0.06999999999999995
2190,0.63
154,0.020000000000000018
358,0.24999999999999997
1355,0.39999999999999997
724,0.1499999999999999
12720,0.0
1150,0.13999999999999999
497,0.040000000000000036
3782,0.12
69,0.0
122,0.020000000000000004
577,0.039999999999999994
20241,0.020000000000000018
830,0.020000000000000018
71,0.010000000000000009
1362,0.03
947,0.020000000000000018
761,0.030000000000000027
3229,0.009999999999999995
103,0.010000000000000009
236,0.020000000000000018
911,0.01999999999999999
42,0.010000000000000009
808,0.10999999999999999
84,0.009999999999999953
3010,0.16000000000000003
3159,0.02999999999999997
6238,0.07
1196,0.04999999999999999
55,0.010000000000000009
540,0.02999999999999997
748,0.04999999999999999
91,0.010000000000000009
226,0.03
1174,0.020000000000000004
75,0.009999999999999953
421,0.050000000000000044
1817,0.02999999999999997
10468,0.16
2609,0.019999999999999997
352,0.040000000000000036
60,0.010000000000000009
199,0.020000000000000018
927,0.12
471,0.01999999999999999
11820,0.05000000000000002
82532,0.03
167,0.020000000000000018
424,0.030000000000000002
5325,0.029999999999999916
2804,0.029999999999999916
226,0.009999999999999981
123,0.009999999999999981
787,0.04000000000000001
674,0.03999999999999998
474,0.030000000000000027
214,0.020000000000000018
187,0.02999999999999997
10,0.010000000000000009
67,0.010000000000000009
27,0.0
41,0.010000000000000009
461,0.020000000000000018
6513,0.26
243,0.020000000000000018
1384,0.13999999999999999
368,0.039999999999999994
3159,0.19999999999999998
4600,0.42000000000000004
1303,0.13
1206,0.11
140,0.010000000000000009
1060,0.07
