Battery_Used,Version,ElapsedTimestamp
0.45,1.3.53.3693,1534
0.01,1.3.53.3693,31
0.01,1.3.53.3693,60
0.1,1.3.53.3693,621
0.17,1.3.53.3693,1595
0.09,1.3.53.3693,967
0.34,1.3.53.3693,3626
0.01,1.3.53.3693,5
0.1,1.3.53.3693,967
0.01,1.3.53.3693,10
0.01,1.3.53.3693,28
0.39,1.3.53.3693,3819
0.23,1.3.53.3693,3110
0.04,1.3.53.3693,200
0.16,1.3.53.3693,1596
0.54,1.3.53.3693,5656
0.77,1.3.53.3693,7639
0.34,1.3.53.3693,3578
0.26,1.3.53.3693,2370
0.01,1.3.53.3693,20
0.15,1.3.53.3693,1932
0.05,1.3.53.3693,483
0.02,1.3.53.3693,290
0.11,1.3.53.3693,1161
0.08,1.3.53.3693,494
0.04,1.3.53.3693,661
0.2,1.3.53.3693,2224
0.17,1.3.53.3693,1982
0.2,1.3.53.3693,1983
0.01,1.3.53.3693,137
0.04,1.3.53.3693,408
0.01,1.3.53.3693,148
0.04,1.3.53.3693,290
0.02,1.3.53.3693,242
0.02,1.3.53.3693,125
0.03,1.3.53.3693,239
0.02,1.3.53.3693,121
0.05,1.3.53.3693,494
0.01,1.3.53.3693,83
0.03,1.3.53.3693,210
0.01,1.3.53.3693,111
0.02,1.3.53.3693,218
0.06,1.3.53.3693,281
0.04,1.3.53.3693,203
0.08,1.3.53.3693,52781
0.02,1.3.53.3693,60
0.03,1.3.53.3693,184
0.01,1.3.53.3693,241
0.01,1.3.53.3693,50
0.02,1.3.53.3693,274
0.02,1.3.53.3693,180
0.02,1.3.53.3693,237
0.51,1.3.53.3693,4187
0.22,1.3.53.3693,2446
0.04,1.3.53.3693,395
0.09,1.3.53.3693,580
0.25,1.3.53.3693,1747
0.12,1.3.53.3693,1107
0.34,1.3.53.3693,2312
0.04,1.3.53.3693,427
0.02,1.3.53.3693,154
0.05,1.3.53.3693,456
0.29,1.3.53.3693,1739
0.26,1.3.53.3693,2238
0.04,1.3.53.3693,447
0.07,1.3.53.3693,721
0.22,1.3.53.3693,1865
0.09,1.3.53.3693,625
0.13,1.3.53.3693,1472
0.12,1.3.53.3693,2155
0.28,1.3.53.3693,1927
0.03,1.3.53.3693,366
0.09,1.3.53.3693,917
0.17,1.3.53.3693,1577
0.01,1.3.53.3693,56
0.17,1.3.53.3693,1958
0.14,1.3.53.3693,1562
0.01,1.3.53.3693,60
0.02,1.3.53.3693,244
0.16,1.3.53.3693,1213
0.07,1.3.53.3693,441
0.48,1.3.53.3693,4084
0.24,1.3.53.3693,2743
0.25,1.3.53.3693,1598
0.01,1.3.53.3693,30
0.16,1.3.53.3693,1270
0.1,1.3.53.3693,1110
0.05,1.3.53.3693,490
0.08,1.3.53.3693,9211
0.02,1.3.53.3693,87
0.27,1.3.53.3693,886
0.11,1.3.53.3693,329
0.04,1.3.53.3693,301
0.07,1.3.53.3693,390
0.01,1.3.53.3693,18
0.01,1.3.53.3693,98
0.04,1.3.53.3693,227
0.03,1.3.53.3693,252
0.09,1.3.53.3693,527
0.12,1.3.53.3693,361
0.09,1.3.53.3693,637
0.06,1.3.53.3693,437
0.01,1.3.53.3693,85178
0.11,1.3.53.3693,331
0.02,1.3.53.3693,180
0.11,1.3.53.3693,325
0.03,1.3.53.3693,79
0.05,1.3.53.3693,151
0.09,1.3.53.3693,272
0.02,1.3.53.3693,45
0.06,1.3.53.3693,270
0.01,1.3.53.3693,11
0.08,1.3.53.3693,233
0.04,1.3.53.3693,1210
0.02,1.3.53.3693,150
0.03,1.3.53.3693,360
0.01,1.3.53.3693,31
0.11,1.3.53.3693,358
0.08,1.3.53.3693,231
0.03,1.3.53.3693,280
0.2,1.3.53.3693,1750
0.03,1.3.53.3693,214
0.02,1.3.53.3693,3498
0.03,1.3.53.3693,210
0.21,1.3.53.3693,1680
0.1,1.3.53.3693,840
0.04,1.3.53.3693,280
0.2,1.3.53.3693,2633
0.02,1.3.53.3693,154
0.31,1.3.53.3693,2836
0.02,1.3.53.3693,211
0.02,1.3.53.3693,90
0.03,1.3.53.3693,213
0.03,1.3.53.3693,241
0.77,1.3.53.3693,3663
0.07,1.3.53.3693,661
0.2,1.3.53.3693,1209
0.04,1.3.53.3693,421
0.04,1.3.53.3693,272
0.01,1.3.53.3693,18
0.05,1.3.53.3693,207
0.13,1.3.53.3693,393
0.07,1.3.53.3693,424
0.04,1.3.53.3693,2999
0.01,1.3.53.3693,283
0.02,1.3.53.3693,4424
0.04,1.3.53.3693,83599
0.01,1.3.53.3693,148
0.25,1.3.53.3693,540
0.07,1.3.53.3693,239
0.03,1.3.53.3693,113
0.02,1.3.53.3693,22
0.05,1.3.53.3693,822
0.03,1.3.53.3693,243
0.01,1.3.53.3693,90
0.18,1.3.53.3693,523
0.03,1.3.53.3693,105
0.52,1.3.53.3693,1745
0.54,1.3.53.3693,1624
0.7,1.3.53.3693,2812
0.02,1.3.53.3693,105
0.4,1.3.53.3693,2708
0.13,1.3.53.3693,51207
0.02,1.3.53.3693,240
0.08,1.3.53.3693,482
0.3,1.3.53.3693,3764
0.13,1.3.53.3693,842
0.11,1.3.53.3693,11344
0.03,1.3.53.3693,141
0.01,1.3.53.3693,30
0.25,1.3.53.3693,962
0.03,1.3.53.3693,241
0.19,1.3.53.3693,1264
0.28,1.3.53.3693,5623
0.04,1.3.53.3693,120
0.01,1.3.53.3693,60
0.02,1.3.53.3693,3062
0.05,1.3.53.3693,40211
0.03,1.3.53.3693,1708
0.04,1.3.53.3693,361
0.18,1.3.53.3693,1143
0.21,1.3.53.3693,1323
0.01,1.3.53.3693,61
0.29,1.3.53.3693,2347
0.01,1.3.53.3693,60
0.13,1.3.53.3693,902
0.2,1.3.53.3693,752
0.13,1.3.53.3693,9730
0.1,1.3.53.3693,826
0.06,1.3.53.3693,601
0.26,1.3.53.3693,1735
0.2,1.3.53.3693,1202
0.11,1.3.53.3693,2347
0.01,1.3.53.3693,61
0.15,1.3.53.3693,1083
0.49,1.3.53.3693,6017
0.31,1.3.53.3693,16062
0.18,1.3.53.3693,1203
0.2,1.3.53.3693,1444
0.06,1.3.53.3693,421
0.05,1.3.53.3693,541
0.12,1.3.53.3693,722
0.01,1.3.53.3693,132
0.01,1.3.53.3693,5
0.14,1.3.53.3693,1083
0.01,1.3.53.3693,60
0.27,1.3.53.3693,1786
0.29,1.3.53.3693,1925
0.01,1.3.53.3693,60
0.2,1.3.53.3693,1298
0.02,1.3.53.3693,244
0.11,1.3.53.3693,1221
0.15,1.3.53.3693,2137
0.02,1.3.53.3693,91
0.15,1.3.53.3693,532
0.01,1.2.81.2851,30
0.03,1.2.81.2851,90
0.02,1.2.81.2851,4532
0.01,1.2.81.2851,90
0.01,1.2.81.2851,30
0.04,1.2.81.2851,1533
0.02,1.2.81.2851,478
0.06,1.2.81.2851,45430
0.05,1.2.81.2851,174
0.13,1.2.81.2851,736
0.02,1.2.81.2851,75
0.05,1.2.81.2851,9412
0.02,1.2.81.2851,40
0.01,1.3.23.3322,31
0.05,1.3.23.3322,153
0.09,1.3.23.3322,275
0.06,1.3.23.3322,188
0.14,1.3.23.3322,428
0.09,1.3.23.3322,272
0.46,1.3.23.3322,1406
0.14,1.3.23.3322,403
0.08,1.3.23.3322,245
0.01,1.3.23.3322,24
0.01,1.3.23.3322,12
0.19,1.3.23.3322,572
0.06,1.2.81.2853,490
0.03,1.2.81.2853,474
0.02,1.3.16.3223,301
0.05,1.3.16.3223,464
0.02,1.4.07.4364,239
0.06,1.4.07.4364,361
0.03,1.4.07.4364,181
0.02,1.3.15.3222,61
0.11,1.3.15.3222,496
0.01,1.3.15.3222,26
0.01,1.3.15.3222,17
0.04,1.3.15.3222,142
0.02,1.3.15.3222,90
0.01,1.3.15.3222,38
0.09,1.3.15.3222,406
0.05,1.3.15.3222,195
0.09,1.3.15.3222,407
0.31,1.3.15.3222,1399
0.04,1.3.15.3222,180
0.06,1.3.15.3222,285
0.01,1.3.15.3222,74
0.01,1.3.15.3222,26
0.04,1.3.15.3222,148
0.01,1.3.15.3222,44
0.08,1.3.15.3222,362
0.03,1.3.15.3222,148
0.05,1.3.15.3222,226
0.06,1.3.15.3222,271
0.06,1.3.74.3971,420
0.2,1.3.74.3971,770
0.03,1.3.74.3971,573
0.02,1.3.74.3971,117
0.02,1.3.74.3971,115
0.05,1.3.74.3971,333
0.01,1.3.74.3971,103
0.03,1.3.74.3971,212
0.01,1.3.74.3971,79
0.14,1.3.74.3971,902
0.49,1.3.74.3971,2858
0.18,1.3.74.3971,651
0.03,1.3.74.3971,180
0.01,1.3.74.3971,467
0.01,1.3.74.3971,101
0.04,1.3.74.3971,114
0.12,1.3.74.3971,1204
0.01,1.3.74.3971,51
0.11,1.3.74.3971,949
0.02,1.3.74.3971,159
0.06,1.3.74.3971,459
0.09,1.3.74.3971,2084
0.02,1.3.74.3971,185
0.11,1.3.74.3971,940
0.22,1.3.74.3971,1746
0.13,1.3.74.3971,1204
0.17,1.3.74.3971,13194
0.02,1.3.74.3971,120
0.22,1.3.74.3971,4207
0.04,1.3.74.3971,350
0.24,1.3.74.3971,3907
0.32,1.3.74.3971,3370
0.02,1.3.74.3971,60
0.02,1.3.74.3971,180
0.03,1.3.74.3971,24
0.2,1.3.74.3971,2103
0.02,1.3.74.3971,60
0.34,1.3.74.3971,53509
0.04,1.3.74.3971,210
0.02,1.3.74.3971,53
0.02,1.3.74.3971,115
0.44,1.3.74.3971,3078
0.09,1.3.74.3971,630
0.17,1.3.74.3971,1148
0.01,1.3.74.3971,70
0.05,1.3.74.3971,150
0.67,1.3.74.3971,4061
0.14,1.3.74.3971,3025
0.11,1.3.74.3971,340
0.06,1.3.74.3971,750
0.01,1.3.74.3971,58
0.01,1.3.74.3971,16
0.01,1.3.74.3971,30
0.01,1.3.74.3971,215
0.01,1.3.74.3971,130
0.01,1.3.74.3971,60
0.15,1.3.74.3971,451
0.59,1.3.74.3971,4997
0.02,1.3.74.3971,66
0.48,1.3.74.3971,3639
0.43,1.3.74.3971,4342
0.3,1.3.74.3971,2010
0.19,1.3.74.3971,6257
0.09,1.2.66.2665,924
0.05,1.2.66.2665,333
0.02,1.2.66.2665,394
0.02,1.2.66.2665,120
0.04,1.2.66.2665,228
0.03,1.2.66.2665,180
0.04,1.2.66.2665,286
0.02,1.4.06.4362,60
0.06,1.4.06.4362,483
0.03,1.4.06.4362,271
0.51,1.4.06.4362,2736
0.31,1.4.06.4362,1994
0.15,1.4.06.4362,758
0.01,1.4.06.4362,8
0.05,1.3.07.3142,770
0.01,1.3.07.3142,185
0.01,1.3.07.3142,61
0.04,1.3.07.3142,399
0.01,1.3.07.3142,60
0.03,1.3.07.3142,227
0.01,1.3.61.3802,1002
0.02,1.3.61.3802,61
0.1,1.3.61.3802,345
0.06,1.3.61.3802,181
0.2,1.3.61.3802,651
0.46,1.3.61.3802,1394
0.28,1.3.61.3802,1504
0.46,1.3.61.3802,2136
0.17,1.3.61.3802,841
0.04,1.3.61.3802,1053
0.13,1.3.61.3802,391
0.69,1.3.61.3802,2180
0.02,1.3.61.3802,249
0.03,1.3.61.3802,191
0.1,1.3.61.3802,377
0.3,1.3.61.3802,901
0.14,1.3.61.3802,432
0.31,1.3.61.3802,919
0.05,1.3.61.3802,133
0.07,1.3.61.3802,184
0.07,1.3.61.3802,271
0.01,1.3.61.3802,47
0.05,1.3.61.3802,150
0.02,1.3.61.3802,60
0.02,1.3.61.3802,325
0.03,1.3.61.3802,334
0.02,1.3.61.3802,316
0.01,1.3.61.3802,136
0.23,1.3.61.3802,2936
0.01,1.3.61.3802,29
0.02,1.3.61.3802,31
0.14,1.3.61.3802,414
0.1,1.3.61.3802,935
0.27,1.3.61.3802,3960
0.21,1.3.61.3802,2240
0.13,1.3.61.3802,2400
0.08,1.3.61.3802,1440
0.18,1.3.61.3802,3003
0.41,1.3.61.3802,6003
0.04,1.3.61.3802,813
0.11,1.3.61.3802,1492
0.1,1.3.61.3802,1404
0.05,1.3.61.3802,772
0.17,1.3.61.3802,2524
0.1,1.3.61.3802,1801
0.45,1.3.61.3802,7014
0.14,1.3.61.3802,2163
0.04,1.3.61.3802,600
0.49,1.3.61.3802,2030
0.15,1.3.61.3802,2405
0.17,1.3.61.3802,2400
0.17,1.3.61.3802,2879
0.09,1.3.61.3802,1209
0.02,1.3.61.3802,356
0.16,1.3.61.3802,2640
0.36,1.3.61.3802,2699
0.15,1.3.61.3802,3015
0.11,1.3.61.3802,1560
0.32,1.3.61.3802,1386
0.19,1.3.61.3802,2881
0.06,1.3.61.3802,842
0.06,1.3.61.3802,960
0.17,1.3.61.3802,9503
0.25,1.3.61.3802,1832
0.01,1.3.61.3802,108
0.05,1.3.61.3802,724
0.4,1.3.61.3802,4858
0.21,1.3.61.3802,3001
0.13,1.3.61.3802,1680
0.64,1.3.61.3802,4610
0.2,1.3.61.3802,703
0.06,1.3.61.3802,3826
0.18,1.3.61.3802,1080
0.18,1.3.61.3802,44204
0.1,1.3.61.3802,1164
0.03,1.3.61.3802,182
0.14,1.3.61.3802,1116
0.04,1.3.61.3802,780
0.03,1.3.61.3802,169
0.02,1.3.61.3802,89
0.03,1.3.61.3802,532
0.01,1.3.61.3802,77
0.01,1.3.61.3802,48
0.03,1.3.61.3802,684
0.1,1.3.61.3802,599
0.15,1.3.61.3802,918
0.07,1.3.61.3802,453
0.07,1.3.61.3802,1029
0.08,1.3.61.3802,456
0.03,1.3.61.3802,185
0.01,1.3.61.3802,88
0.04,1.3.61.3802,467
0.02,1.3.61.3802,111
0.03,1.3.61.3802,226
0.04,1.3.61.3802,280
0.01,1.3.61.3802,294
0.15,1.3.61.3802,1466
0.13,1.3.61.3802,1205
0.47,1.3.61.3802,3477
0.01,1.3.61.3802,87
0.03,1.3.61.3802,1045
0.03,1.3.61.3802,88
0.18,1.3.61.3802,1045
0.02,1.3.61.3802,216
0.03,1.3.61.3802,91
0.02,1.3.61.3802,161
0.1,1.3.61.3802,308
0.2,1.3.61.3802,612
0.26,1.3.61.3802,410
0.21,1.3.61.3802,1470
0.05,1.3.61.3802,220
0.02,1.3.61.3802,20
0.43,1.3.61.3802,430
0.06,1.3.61.3802,460
0.05,1.3.61.3802,186
0.03,1.3.61.3802,220
0.08,1.3.61.3802,200
0.39,1.3.61.3802,550
0.72,1.3.61.3802,1020
0.59,1.3.61.3802,2089
0.34,1.3.61.3802,380
0.06,1.3.61.3802,420
0.01,1.3.61.3802,7
0.16,1.3.61.3802,1105
0.13,1.3.61.3802,910
0.78,1.3.61.3802,840
0.25,1.3.61.3802,350
0.02,1.3.61.3802,140
0.03,1.3.61.3802,275
0.34,1.3.61.3802,1250
0.01,1.3.61.3802,60
0.08,1.3.61.3802,448
0.02,1.3.61.3802,86
0.13,1.3.61.3802,2342
0.04,1.3.61.3802,240
0.01,1.3.61.3802,20
0.07,1.3.61.3802,4418
0.03,1.3.61.3802,5930
0.14,1.3.61.3802,1128
0.04,1.3.61.3802,224
0.02,1.3.61.3802,3261
0.02,1.3.61.3802,1882
0.24,1.3.61.3802,4236
0.13,1.3.61.3802,3768
0.24,1.3.61.3802,7972
0.19,1.3.61.3802,903
0.09,1.3.61.3802,364
0.01,1.3.61.3802,60
0.01,1.3.61.3802,25
0.04,1.3.61.3802,112
0.01,1.3.61.3802,200
0.02,1.3.61.3802,305
0.01,1.3.61.3802,280
0.11,1.3.61.3802,1400
0.27,1.3.61.3802,2130
0.02,1.3.61.3802,111
0.08,1.3.61.3802,722
0.05,1.3.61.3802,481
0.3,1.3.61.3802,11564
0.03,1.3.61.3802,181
0.19,1.3.61.3802,1143
0.11,1.3.61.3802,662
0.03,1.3.61.3802,241
0.05,1.3.61.3802,421
0.23,1.3.61.3802,1504
0.16,1.3.61.3802,1022
0.07,1.3.61.3802,541
0.2,1.3.61.3802,1203
0.15,1.3.61.3802,53349
0.44,1.3.61.3802,2887
0.36,1.3.61.3802,1474
0.14,1.3.61.3802,843
0.01,1.3.61.3802,58
0.09,1.3.61.3802,542
0.04,1.3.61.3802,334
0.01,1.3.61.3802,57
0.01,1.3.61.3802,1264
0.01,1.3.61.3802,60
0.1,1.3.61.3802,662
0.12,1.3.61.3802,782
0.02,1.3.61.3802,120
0.21,1.3.61.3802,1324
0.15,1.3.61.3802,943
0.01,1.3.61.3802,121
0.09,1.3.61.3802,762
0.01,1.3.61.3802,61
0.31,1.3.61.3802,1925
0.5,1.3.61.3802,2197
0.03,1.3.61.3802,211
0.14,1.3.61.3802,2199
0.24,1.3.61.3802,1504
0.06,1.3.61.3802,361
0.1,1.3.61.3802,602
0.08,1.3.61.3802,661
0.2,1.3.61.3802,1344
0.07,1.3.61.3802,432
0.16,1.3.61.3802,1022
0.24,1.3.61.3802,2166
0.03,1.3.61.3802,159
0.02,1.3.61.3802,241
0.4,1.3.61.3802,2406
0.19,1.3.61.3802,1384
0.31,1.3.61.3802,1841
0.01,1.3.61.3802,70
0.16,1.3.61.3802,952
0.04,1.3.61.3802,301
0.01,1.3.61.3802,60
0.22,1.3.61.3802,68961
0.04,1.3.61.3802,361
0.02,1.3.61.3802,120
0.07,1.3.61.3802,421
0.01,1.3.61.3802,121
0.04,1.3.61.3802,301
0.18,1.3.61.3802,1083
0.17,1.3.61.3802,1143
0.24,1.3.61.3802,2212
0.04,1.3.61.3802,271
0.03,1.3.61.3802,180
0.05,1.3.61.3802,361
0.01,1.3.61.3802,60
0.02,1.3.61.3802,120
0.02,1.3.61.3802,120
0.19,1.3.61.3802,1384
0.04,1.3.61.3802,963
0.02,1.3.61.3802,120
0.26,1.3.61.3802,1564
0.43,1.3.61.3802,2699
0.03,1.3.61.3802,240
0.18,1.3.61.3802,1083
0.02,1.3.61.3802,103
0.05,1.3.61.3802,623
0.11,1.3.61.3802,655
0.3,1.3.61.3802,1925
0.02,1.3.61.3802,240
0.05,1.3.61.3802,424
0.16,1.3.61.3802,963
0.34,1.3.61.3802,2119
0.01,1.3.61.3802,121
0.21,1.3.61.3802,1525
0.04,1.3.61.3802,301
0.2,1.3.61.3802,1164
0.16,1.3.61.3802,1881
0.31,1.3.61.3802,2045
0.2,1.3.61.3802,1374
0.14,1.3.61.3802,962
0.07,1.3.61.3802,712
0.06,1.3.61.3802,682
0.08,1.3.61.3802,950
0.2,1.3.61.3802,1983
0.11,1.3.61.3802,1273
0.16,1.3.61.3802,1848
0.03,1.3.61.3802,212
0.11,1.3.61.3802,984
0.16,1.3.61.3802,1456
0.13,1.3.61.3802,1235
0.04,1.3.61.3802,406
0.14,1.3.61.3802,1031
0.12,1.3.61.3802,1567
0.13,1.3.61.3802,1097
0.06,1.3.61.3802,734
0.01,1.3.61.3802,104
0.05,1.3.61.3802,492
0.39,1.3.61.3802,3390
0.09,1.3.61.3802,602
0.04,1.3.61.3802,431
0.04,1.3.61.3802,211
0.31,1.3.61.3802,3544
0.08,1.3.61.3802,804
0.24,1.3.61.3802,2679
0.01,1.3.61.3802,139
0.07,1.3.61.3802,829
0.3,1.3.61.3802,2866
0.02,1.3.61.3802,95
0.08,1.3.61.3802,804
0.05,1.3.61.3802,814
0.18,1.3.61.3802,1657
0.27,1.3.61.3802,1801
0.02,1.3.61.3802,183
0.08,1.3.61.3802,1255
0.05,1.3.61.3802,632
0.06,1.3.61.3802,772
0.08,1.3.61.3802,783
0.07,1.3.61.3802,663
0.1,1.3.61.3802,914
0.12,1.3.61.3802,1396
0.15,1.3.61.3802,1404
0.27,1.3.61.3802,3315
0.25,1.3.61.3802,2482
0.16,1.3.61.3802,1221
0.11,1.3.61.3802,1195
0.1,1.3.61.3802,1117
0.07,1.3.61.3802,831
0.26,1.3.61.3802,2295
0.45,1.3.61.3802,43763
0.35,1.3.61.3802,3404
0.1,1.3.61.3802,1175
0.05,1.3.61.3802,563
0.02,1.3.61.3802,151
0.08,1.3.61.3802,691
0.14,1.3.61.3802,1293
0.01,1.3.61.3802,121
0.33,1.3.61.3802,3429
0.13,1.3.61.3802,1143
0.03,1.3.61.3802,165
0.13,1.3.61.3802,8151
0.33,1.3.61.3802,1352
0.23,1.3.61.3802,692
0.03,1.3.61.3802,212
0.04,1.3.61.3802,165
0.03,1.3.61.3802,150
0.06,1.3.61.3802,301
0.04,1.3.61.3802,116
0.01,1.3.61.3802,92
0.1,1.3.61.3802,282
0.05,1.3.61.3802,160
0.01,1.3.61.3802,30
0.12,1.3.61.3802,361
0.01,1.3.61.3802,24
0.03,1.3.61.3802,165
0.01,1.3.61.3802,29
0.27,1.3.61.3802,801
0.09,1.3.61.3802,407
0.27,1.3.61.3802,813
0.05,1.3.61.3802,151
0.04,1.3.61.3802,315
0.35,1.3.61.3802,1051
0.01,1.3.61.3802,31
0.19,1.3.61.3802,591
0.08,1.3.61.3802,400
0.37,1.3.06.3141,6261
0.12,1.3.06.3141,1654
0.53,1.3.06.3141,5630
0.18,1.3.06.3141,2645
0.06,1.3.06.3141,721
0.1,1.3.06.3141,8890
0.01,1.3.06.3141,8733
0.02,1.3.06.3141,171
0.13,1.3.06.3141,1436
0.1,1.3.06.3141,842
0.02,1.3.06.3141,241
0.06,1.3.06.3141,542
0.01,1.3.06.3141,32
0.03,1.3.06.3141,277
0.01,1.3.06.3141,53
0.01,1.3.06.3141,4756
0.11,1.3.06.3141,331
0.01,1.2.88.2954,136
0.19,1.2.88.2952,2924
0.12,1.2.88.2952,1981
0.01,1.2.88.2951,129
0.02,1.2.88.2951,588
0.41,1.2.88.2951,6308
0.69,1.2.88.2951,10742
0.08,1.2.88.2951,1020
0.01,1.2.88.2951,130
0.2,1.2.88.2951,4695
0.28,1.2.88.2951,3921
0.12,1.3.89.4161,444
0.01,1.3.89.4161,18
0.02,1.3.89.4161,57
0.08,1.3.89.4161,222
0.06,1.3.89.4161,602
0.05,1.3.89.4161,361
0.02,1.3.89.4161,421
0.04,1.3.89.4161,300
0.04,1.3.89.4161,288
0.02,1.3.89.4161,108
0.01,1.3.89.4161,6
0.05,1.3.89.4161,291
0.08,1.3.89.4161,756
0.02,1.3.89.4161,549
0.03,1.3.89.4161,128
0.01,1.3.89.4161,17
0.02,1.3.89.4161,235
0.01,1.3.89.4161,130
0.03,1.3.89.4161,270
0.03,1.3.89.4161,264
0.1,1.3.89.4161,1172
0.05,1.3.89.4161,530
0.05,1.3.89.4161,579
0.01,1.3.89.4161,293
0.02,1.3.89.4161,132
0.13,1.3.89.4161,11956
0.04,1.3.89.4161,370
0.02,1.3.89.4161,84
0.45,1.3.89.4161,3328
0.06,1.3.89.4161,272
0.01,1.3.89.4161,60
0.01,1.3.89.4161,70
0.02,1.3.89.4161,60
0.09,1.3.89.4161,281
0.06,1.3.89.4161,170
0.02,1.3.89.4161,32
0.02,1.3.89.4161,57
0.01,1.3.89.4161,11
0.01,1.3.89.4161,4
0.43,1.3.89.4161,1543
0.17,1.3.89.4161,556
0.06,1.3.80.4062,435
0.86,1.3.80.4062,6556
0.24,1.3.80.4062,2094
0.44,1.3.80.4062,39068
0.14,1.3.80.4062,410
0.17,1.3.80.4062,518
0.06,1.3.80.4062,184
0.28,1.3.80.4062,857
0.05,1.3.80.4062,153
0.04,1.3.80.4062,122
0.03,1.3.80.4062,92
0.11,1.3.80.4062,335
0.25,1.3.80.4062,754
0.13,1.3.80.4062,370
0.01,1.3.80.4062,30
0.01,1.3.80.4062,116
0.15,1.3.80.4062,963
0.07,1.3.80.4062,641
0.01,1.3.80.4062,120
0.19,1.3.80.4062,1729
0.08,1.3.80.4062,767
0.1,1.3.80.4062,1371
0.03,1.3.80.4062,468
0.01,1.3.80.4062,105
0.12,1.3.80.4062,8242
0.23,1.3.80.4062,1224
0.11,1.3.80.4062,1985
0.85,1.3.80.4062,4630
0.34,1.3.80.4062,2375
0.35,1.3.80.4062,341
0.42,1.3.80.4062,2940
0.26,1.3.80.4062,827
0.6,1.3.80.4062,1850
0.03,1.3.80.4062,90
0.04,1.3.80.4062,120
0.17,1.3.80.4062,1680
0.01,1.3.80.4062,150
0.81,1.3.80.4062,2173
0.09,1.3.80.4062,240
0.14,1.3.80.4062,6473
0.07,1.3.80.4062,702
0.19,1.3.80.4062,1255
0.01,1.3.80.4062,120
0.12,1.3.80.4062,1033
0.32,1.3.80.4062,1912
0.13,1.3.80.4062,1143
0.14,1.3.80.4062,1473
0.11,1.3.80.4062,1203
0.09,1.3.80.4062,722
0.86,1.3.80.4062,8042
0.27,1.3.80.4062,1785
0.05,1.3.80.4062,541
0.09,1.3.80.4062,962
0.12,1.3.80.4062,1754
0.28,1.3.80.4062,3340
0.08,1.3.80.4062,662
0.06,1.3.80.4062,391
0.12,1.3.80.4062,722
0.01,1.3.80.4062,80
0.15,1.3.80.4062,1205
0.14,1.3.80.4062,1564
0.28,1.3.80.4062,1103
0.29,1.3.80.4062,3128
0.36,1.3.80.4062,4419
0.01,1.3.80.4062,582
0.32,1.3.80.4062,2759
0.09,1.3.80.4062,1083
0.28,1.3.80.4062,3571
0.5,1.3.80.4062,5935
0.2,1.3.80.4062,1484
0.17,1.3.80.4062,1301
0.3,1.3.80.4062,3402
0.03,1.3.80.4062,150
0.25,1.3.80.4062,779
0.1,1.3.80.4062,902
0.32,1.3.80.4062,2747
0.18,1.3.80.4062,1201
0.17,1.3.80.4062,1089
0.04,1.3.80.4062,312
0.08,1.3.80.4062,902
0.01,1.3.80.4062,53
0.24,1.3.80.4062,1782
0.02,1.3.80.4062,161
0.27,1.3.80.4062,2106
0.22,1.3.80.4062,1654
0.22,1.3.80.4062,2962
0.43,1.3.80.4062,2038
0.19,1.3.80.4062,1114
0.01,1.3.80.4062,30
0.97,1.3.80.4062,7381
0.45,1.3.80.4062,3059
0.07,1.3.80.4062,602
0.27,1.3.80.4062,2062
0.49,1.3.80.4062,4163
0.19,1.3.80.4062,1173
0.17,1.3.80.4062,1316
0.1,1.3.80.4062,1023
0.04,1.3.80.4062,1205
0.43,1.3.80.4062,20135
0.29,1.3.80.4062,3371
0.4,1.3.80.4062,7089
0.08,1.3.80.4062,962
0.24,1.3.80.4062,2828
0.41,1.3.80.4062,3116
0.26,1.3.80.4062,1274
0.01,1.3.80.4062,60
0.42,1.3.80.4062,3518
0.41,1.3.80.4062,4628
0.01,1.3.80.4062,110
0.43,1.3.80.4062,3138
0.03,1.3.80.4062,301
0.43,1.3.80.4062,5083
0.01,1.3.80.4062,241
0.05,1.3.80.4062,391
0.46,1.3.80.4062,4051
0.35,1.3.80.4062,2438
0.13,1.3.80.4062,973
0.33,1.3.80.4062,2598
0.2,1.3.80.4062,1345
0.02,1.3.80.4062,932
0.06,1.3.80.4062,503
0.84,1.3.80.4062,8612
0.4,1.3.80.4062,2670
0.02,1.3.80.4062,130
0.11,1.3.80.4062,1256
0.08,1.3.80.4062,1154
0.09,1.3.80.4062,949
0.85,1.3.80.4062,7452
0.11,1.3.80.4062,962
0.15,1.3.80.4062,2165
0.01,1.3.80.4062,40
0.11,1.3.80.4062,959
0.06,1.3.80.4062,930
0.06,1.3.80.4062,962
0.01,1.3.80.4062,130
0.13,1.3.80.4062,1446
0.06,1.3.80.4062,662
0.31,1.3.80.4062,4945
0.15,1.3.80.4062,1891
0.2,1.3.80.4062,2076
0.43,1.3.80.4062,4694
0.48,1.3.80.4062,6109
0.69,1.3.80.4062,9159
0.37,1.3.80.4062,770
0.16,1.3.80.4062,2030
0.02,1.3.80.4062,167
0.09,1.3.80.4062,637
0.02,1.2.73.2762,1505
